target,K,fs,disc,score,accuracy,mean_prob_true,persistence_accuracy,majority_accuracy,majority_class,n_features_including_target,features,time_sec,model_pkl_path,edges_csv_path,exclude_other_throughputs,error
throughput_2,20,mrmr,kmeans,bic,0.6306306306306306,0.48250018664503835,0.998998998998999,0.908908908908909,0.0,21.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'scrape_duration_seconds_2', 'throughput_3', 'python_gc_objects_collected_total_1', 'process_resident_memory_bytes_1', 'data_quality_1', 'process_resident_memory_bytes_3', 'avg_p_latency_1', 'avg_p_latency_2', 'python_gc_objects_collected_total_9', 'process_open_fds_1', 'python_gc_objects_collected_total_8', 'python_gc_objects_collected_total_4', 'python_gc_collections_total_7', 'process_open_fds_2', 'avg_p_latency_3', 'python_gc_collections_total_8', 'data_quality_3', 'throughput_2']",64.13905174999991,,,False,
throughput_2,20,mrmr,kmeans,aic,0.998998998998999,0.3518577000018426,0.998998998998999,0.908908908908909,0.0,21.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'scrape_duration_seconds_2', 'throughput_3', 'python_gc_objects_collected_total_1', 'process_resident_memory_bytes_1', 'data_quality_1', 'process_resident_memory_bytes_3', 'avg_p_latency_1', 'avg_p_latency_2', 'python_gc_objects_collected_total_9', 'process_open_fds_1', 'python_gc_objects_collected_total_8', 'python_gc_objects_collected_total_4', 'python_gc_collections_total_7', 'process_open_fds_2', 'avg_p_latency_3', 'python_gc_collections_total_8', 'data_quality_3', 'throughput_2']",64.80003483299993,,,False,
throughput_2,20,mrmr,dbscan,bic,0.0,0.042303769353736476,0.5675675675675675,0.0,48.0,20.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_3', 'python_gc_objects_collected_total_1', 'process_resident_memory_bytes_1', 'data_quality_1', 'process_resident_memory_bytes_3', 'avg_p_latency_1', 'avg_p_latency_2', 'python_gc_objects_collected_total_9', 'process_open_fds_1', 'python_gc_objects_collected_total_8', 'python_gc_objects_collected_total_4', 'python_gc_collections_total_7', 'process_open_fds_2', 'avg_p_latency_3', 'python_gc_collections_total_8', 'data_quality_3', 'throughput_2']",62.99367558300014,,,False,
throughput_2,20,mrmr,dbscan,aic,0.0,0.039743117957755474,0.5675675675675675,0.0,48.0,20.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_3', 'python_gc_objects_collected_total_1', 'process_resident_memory_bytes_1', 'data_quality_1', 'process_resident_memory_bytes_3', 'avg_p_latency_1', 'avg_p_latency_2', 'python_gc_objects_collected_total_9', 'process_open_fds_1', 'python_gc_objects_collected_total_8', 'python_gc_objects_collected_total_4', 'python_gc_collections_total_7', 'process_open_fds_2', 'avg_p_latency_3', 'python_gc_collections_total_8', 'data_quality_3', 'throughput_2']",63.138884374999634,,,False,
throughput_2,20,pca,classic_uniform,bic,,,,,,,,3.506757582999853,,,False,1
throughput_2,20,pca,classic_uniform,aic,,,,,,,,7.014911582999957,,,False,1
throughput_2,20,pca,classic_quantile,bic,0.44544544544544545,0.32267201883294755,0.997997997997998,0.09109109109109109,3.0,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",5.307981250000012,,,False,
throughput_2,20,pca,classic_quantile,aic,0.2782782782782783,0.2604253439475395,0.997997997997998,0.09109109109109109,3.0,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",12.760143917000278,,,False,
throughput_2,20,pca,kmeans,bic,0.27927927927927926,0.3524286077335698,0.998998998998999,0.908908908908909,0.0,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",5.732335749999947,,,False,
throughput_2,20,pca,kmeans,aic,0.25925925925925924,0.3401472320777273,0.998998998998999,0.908908908908909,0.0,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",12.062609125000108,,,False,
throughput_2,20,pca,dbscan,bic,0.0,0.01195770989635687,0.5675675675675675,0.0,48.0,19.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",2.233655458999692,,,False,
throughput_2,20,pca,dbscan,aic,0.007007007007007007,0.017364382172299193,0.5675675675675675,0.0,48.0,19.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",4.900327458999982,,,False,
throughput_3,3,markov,classic_uniform,bic,0.998998998998999,0.9380248814019087,0.998998998998999,0.908908908908909,0.0,4.0,"['throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",5.0373722079998515,,,False,
throughput_3,3,markov,classic_uniform,aic,0.998998998998999,0.9324726804188516,0.998998998998999,0.908908908908909,0.0,4.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'throughput_3']",4.923910459000126,,,False,
throughput_3,3,markov,classic_quantile,bic,0.992992992992993,0.9044910010703137,0.987987987987988,0.09109109109109109,2.0,4.0,"['throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",5.142733416999818,,,False,
throughput_3,3,markov,classic_quantile,aic,0.9719719719719719,0.9009855013777066,0.987987987987988,0.09109109109109109,2.0,4.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'throughput_3']",4.932669166999858,,,False,
throughput_3,3,markov,kmeans,bic,0.998998998998999,0.9509912064889797,0.998998998998999,0.908908908908909,0.0,4.0,"['throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",5.051506750000044,,,False,
throughput_3,3,markov,kmeans,aic,0.998998998998999,0.9359709547833139,0.998998998998999,0.908908908908909,0.0,4.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'throughput_3']",4.809774125000331,,,False,
throughput_3,3,markov,dbscan,bic,,,,,,,,4.740621166999972,,,False,The node throughput_3_t1 is not in the digraph.
throughput_3,3,markov,dbscan,aic,0.3893893893893894,0.2789567674822257,0.6296296296296297,0.0,48.0,4.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'throughput_3']",4.904063624999708,,,False,
throughput_3,3,mrmr,classic_uniform,bic,0.998998998998999,0.9380248814019087,0.998998998998999,0.908908908908909,0.0,4.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'throughput_3']",1.7460050419999789,,,False,
throughput_3,3,mrmr,classic_uniform,aic,0.998998998998999,0.9541076212066001,0.998998998998999,0.908908908908909,0.0,4.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'throughput_3']",1.7475923329998295,,,False,
throughput_3,3,mrmr,classic_quantile,bic,0.992992992992993,0.9218648804697512,0.987987987987988,0.09109109109109109,2.0,4.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'throughput_3']",1.7796042499999203,,,False,
throughput_3,3,mrmr,classic_quantile,aic,0.992992992992993,0.8425825214062531,0.987987987987988,0.09109109109109109,2.0,4.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'throughput_3']",1.8327049579997947,,,False,
throughput_3,3,mrmr,kmeans,bic,0.998998998998999,0.9509912064889797,0.998998998998999,0.908908908908909,0.0,4.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'throughput_3']",1.752300957999978,,,False,
throughput_3,3,mrmr,kmeans,aic,0.998998998998999,0.963769079738832,0.998998998998999,0.908908908908909,0.0,4.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'throughput_3']",1.7615073749998373,,,False,
throughput_3,3,mrmr,dbscan,bic,,,,,,,,1.5086723750000601,,,False,The node throughput_3_t1 is not in the digraph.
throughput_3,3,mrmr,dbscan,aic,0.37237237237237236,0.40684936916830555,0.6296296296296297,0.0,48.0,3.0,"['buffer_size_3', 'throughput_2', 'throughput_3']",1.8108582079998996,,,False,
throughput_3,3,pca,classic_uniform,bic,,,,,,,,0.17795262500021636,,,False,1
throughput_3,3,pca,classic_uniform,aic,,,,,,,,0.218528249999963,,,False,1
throughput_3,3,pca,classic_quantile,bic,0.2752752752752753,0.19945990455756663,0.987987987987988,0.09109109109109109,2.0,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.45687345799979084,,,False,
throughput_3,3,pca,classic_quantile,aic,0.1881881881881882,0.19745680744958333,0.987987987987988,0.09109109109109109,2.0,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.43508687499979715,,,False,
throughput_3,3,pca,kmeans,bic,0.1941941941941942,0.1323394791926201,0.998998998998999,0.908908908908909,0.0,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.4585829160000685,,,False,
throughput_3,3,pca,kmeans,aic,0.1941941941941942,0.13047218602100594,0.998998998998999,0.908908908908909,0.0,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.5182639169997856,,,False,
throughput_3,3,pca,dbscan,bic,,,,,,,,0.08676650000006703,,,False,The node throughput_3_t1 is not in the digraph.
throughput_3,3,pca,dbscan,aic,0.036036036036036036,0.03214633009908308,0.6296296296296297,0.0,48.0,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.6624042910002572,,,False,
throughput_3,8,markov,classic_uniform,bic,,,,,,,,5.863806291999936,,,False,2
throughput_3,8,markov,classic_uniform,aic,,,,,,,,5.270090875000278,,,False,2
throughput_3,8,markov,classic_quantile,bic,0.992992992992993,0.6269273060843963,0.987987987987988,0.09109109109109109,2.0,9.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'throughput_3']",5.895978958999876,,,False,
throughput_3,8,markov,classic_quantile,aic,0.9719719719719719,0.7351894896743003,0.987987987987988,0.09109109109109109,2.0,9.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'throughput_3']",5.503531999999723,,,False,
throughput_3,8,markov,kmeans,bic,0.2782782782782783,0.4280678013002434,0.998998998998999,0.908908908908909,0.0,9.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'throughput_3']",5.9787253749996125,,,False,
throughput_3,8,markov,kmeans,aic,0.6216216216216216,0.461069291627331,0.998998998998999,0.908908908908909,0.0,9.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'throughput_3']",5.430677124999875,,,False,
throughput_3,8,markov,dbscan,bic,0.0,0.07631700154375484,0.6296296296296297,0.0,48.0,7.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'throughput_3']",5.467043124999691,,,False,
throughput_3,8,markov,dbscan,aic,0.3893893893893894,0.2789567674822257,0.6296296296296297,0.0,48.0,4.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'throughput_3']",4.972513832999994,,,False,
throughput_3,8,mrmr,classic_uniform,bic,,,,,,,,10.988218874999802,,,False,2
throughput_3,8,mrmr,classic_uniform,aic,,,,,,,,11.154099958999723,,,False,2
throughput_3,8,mrmr,classic_quantile,bic,0.991991991991992,0.5831574793639297,0.987987987987988,0.09109109109109109,2.0,9.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'throughput_3']",11.31904062500007,,,False,
throughput_3,8,mrmr,classic_quantile,aic,0.7547547547547547,0.4976038204185492,0.987987987987988,0.09109109109109109,2.0,9.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'throughput_3']",11.521209458000158,,,False,
throughput_3,8,mrmr,kmeans,bic,0.998998998998999,0.4727356317836002,0.998998998998999,0.908908908908909,0.0,9.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'throughput_3']",11.044672874999833,,,False,
throughput_3,8,mrmr,kmeans,aic,0.98998998998999,0.31807594406662687,0.998998998998999,0.908908908908909,0.0,9.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'throughput_3']",11.349504874999639,,,False,
throughput_3,8,mrmr,dbscan,bic,0.0,0.015006078541995871,0.6296296296296297,0.0,48.0,8.0,"['buffer_size_3', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'throughput_3']",10.959793584000181,,,False,
throughput_3,8,mrmr,dbscan,aic,0.37237237237237236,0.4068493691683055,0.6296296296296297,0.0,48.0,8.0,"['buffer_size_3', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'throughput_3']",11.343815291999817,,,False,
throughput_3,8,pca,classic_uniform,bic,,,,,,,,0.6511222920003092,,,False,1
throughput_3,8,pca,classic_uniform,aic,,,,,,,,1.1467004999999517,,,False,1
throughput_3,8,pca,classic_quantile,bic,0.2832832832832833,0.330252261417289,0.987987987987988,0.09109109109109109,2.0,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_3']",1.4503644579999673,,,False,
throughput_3,8,pca,classic_quantile,aic,0.07807807807807808,0.297659157818091,0.987987987987988,0.09109109109109109,2.0,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_3']",2.133036417000312,,,False,
throughput_3,8,pca,kmeans,bic,0.1881881881881882,0.29858735419137483,0.998998998998999,0.908908908908909,0.0,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_3']",1.30065387500008,,,False,
throughput_3,8,pca,kmeans,aic,0.2992992992992993,0.272638012901986,0.998998998998999,0.908908908908909,0.0,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_3']",1.4638501660001566,,,False,
throughput_3,8,pca,dbscan,bic,,,,,,,,0.25547591600025044,,,False,The node throughput_3_t1 is not in the digraph.
throughput_3,8,pca,dbscan,aic,0.002002002002002002,0.03169538988174295,0.6296296296296297,0.0,48.0,7.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'throughput_3']",0.8325778749999699,,,False,
throughput_3,12,markov,classic_uniform,bic,,,,,,,,6.366583667000214,,,False,2
throughput_3,12,markov,classic_uniform,aic,,,,,,,,6.45957345800025,,,False,2
throughput_3,12,markov,classic_quantile,bic,0.992992992992993,0.6103706316064451,0.987987987987988,0.09109109109109109,2.0,13.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_2', 'throughput_3']",6.715963999999985,,,False,
throughput_3,12,markov,classic_quantile,aic,0.7547547547547547,0.5901619320326451,0.987987987987988,0.09109109109109109,2.0,13.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'throughput_3']",6.012611125000149,,,False,
throughput_3,12,markov,kmeans,bic,0.6396396396396397,0.35750023433013745,0.998998998998999,0.908908908908909,0.0,13.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_2', 'throughput_3']",6.526913082999727,,,False,
throughput_3,12,markov,kmeans,aic,0.998998998998999,0.8733243164808828,0.998998998998999,0.908908908908909,0.0,13.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'throughput_3']",6.399283125000238,,,False,
throughput_3,12,markov,dbscan,bic,0.0,0.07631700154375484,0.6296296296296297,0.0,48.0,8.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'throughput_3']",5.610483791999741,,,False,
throughput_3,12,markov,dbscan,aic,0.6376376376376376,0.20450091618771382,0.6296296296296297,0.0,48.0,8.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'throughput_3']",5.760854791999918,,,False,
throughput_3,12,mrmr,classic_uniform,bic,,,,,,,,24.65035874999967,,,False,2
throughput_3,12,mrmr,classic_uniform,aic,,,,,,,,24.732568207999975,,,False,2
throughput_3,12,mrmr,classic_quantile,bic,0.992992992992993,0.6530692245709845,0.987987987987988,0.09109109109109109,2.0,12.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'throughput_3']",24.720567332999963,,,False,
throughput_3,12,mrmr,classic_quantile,aic,0.8468468468468469,0.40852659613239356,0.987987987987988,0.09109109109109109,2.0,12.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'throughput_3']",25.80556679099982,,,False,
throughput_3,12,mrmr,kmeans,bic,0.998998998998999,0.4424773571911024,0.998998998998999,0.908908908908909,0.0,12.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'throughput_3']",24.805783625000004,,,False,
throughput_3,12,mrmr,kmeans,aic,0.998998998998999,0.4295431661318247,0.998998998998999,0.908908908908909,0.0,12.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'throughput_3']",24.986768374999883,,,False,
throughput_3,12,mrmr,dbscan,bic,0.0,0.023408961020086928,0.6296296296296297,0.0,48.0,11.0,"['buffer_size_3', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'throughput_3']",23.811541791999844,,,False,
throughput_3,12,mrmr,dbscan,aic,0.0,0.018093010807919082,0.6296296296296297,0.0,48.0,11.0,"['buffer_size_3', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'throughput_3']",24.232747250000102,,,False,
throughput_3,12,pca,classic_uniform,bic,,,,,,,,1.2910731249999117,,,False,1
throughput_3,12,pca,classic_uniform,aic,,,,,,,,2.11089954199997,,,False,1
throughput_3,12,pca,classic_quantile,bic,0.4364364364364364,0.3017807372676452,0.987987987987988,0.09109109109109109,2.0,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",2.2695135829999344,,,False,
throughput_3,12,pca,classic_quantile,aic,0.23023023023023023,0.34501189636129276,0.987987987987988,0.09109109109109109,2.0,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",2.844010167000306,,,False,
throughput_3,12,pca,kmeans,bic,0.1881881881881882,0.30921444521917224,0.998998998998999,0.908908908908909,0.0,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",2.322463333000087,,,False,
throughput_3,12,pca,kmeans,aic,0.42342342342342343,0.28557827127843977,0.998998998998999,0.908908908908909,0.0,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",2.7296973329998764,,,False,
throughput_3,12,pca,dbscan,bic,0.0,0.010631466480272269,0.6296296296296297,0.0,48.0,11.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",1.1405974169997535,,,False,
throughput_3,12,pca,dbscan,aic,0.008008008008008008,0.01898803495661749,0.6296296296296297,0.0,48.0,11.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",1.7932494589999806,,,False,
throughput_3,20,markov,classic_uniform,bic,,,,,,,,7.770558875000006,,,False,2
throughput_3,20,markov,classic_uniform,aic,,,,,,,,7.833991999999853,,,False,2
throughput_3,20,markov,classic_quantile,bic,0.8678678678678678,0.6048263801387095,0.987987987987988,0.09109109109109109,2.0,21.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'python_gc_objects_collected_total_6', 'throughput_3']",8.536439166000036,,,False,
throughput_3,20,markov,classic_quantile,aic,0.7547547547547547,0.5411552457663609,0.987987987987988,0.09109109109109109,2.0,21.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'python_gc_objects_collected_total_6', 'python_gc_collections_total_9', 'python_gc_collections_total_8', 'python_gc_objects_collected_total_8', 'throughput_3']",8.818503250000049,,,False,
throughput_3,20,markov,kmeans,bic,0.2782782782782783,0.42059540065914136,0.998998998998999,0.908908908908909,0.0,21.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'python_gc_objects_collected_total_6', 'throughput_3']",8.330388249999942,,,False,
throughput_3,20,markov,kmeans,aic,0.998998998998999,0.8071801354060713,0.998998998998999,0.908908908908909,0.0,21.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'process_cpu_seconds_total_3', 'process_cpu_seconds_total_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'python_gc_objects_collected_total_6', 'python_gc_collections_total_9', 'python_gc_collections_total_8', 'python_gc_objects_collected_total_8', 'throughput_3']",8.451739458000247,,,False,
throughput_3,20,markov,dbscan,bic,0.0,0.07631700154375484,0.6296296296296297,0.0,48.0,16.0,"['data_quality_3', 'throughput_2', 'process_resident_memory_bytes_1', 'throughput_1', 'data_quality_1', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'python_gc_objects_collected_total_6', 'throughput_3']",6.640284457999769,,,False,
