target,K,fs,disc,score,accuracy,mean_prob_true,n_features_including_target,features,time_sec,error
throughput_2,20,markov,classic_quantile,aic,0.0027726432532347504,0.24301586554576704,20.0,"['buffer_size_2', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'throughput_2']",9.413903631968424,
throughput_2,20,markov,kmeans,bic,0.788354898336414,0.3919696787872423,21.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'throughput_2']",7.859681775094941,
throughput_2,20,markov,kmeans,aic,0.49907578558225507,0.3559139091322921,21.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'throughput_2']",9.929808710003272,
throughput_2,20,markov,dbscan,bic,0.33271719038817005,0.24058592541093318,17.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'throughput_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'throughput_2']",6.395901557058096,
throughput_2,20,markov,dbscan,aic,0.33548983364140483,0.06459021336388733,17.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'throughput_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'throughput_2']",6.795249721966684,
throughput_2,20,mrmr,classic_uniform,bic,0.6691312384473198,0.3937634148923888,19.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'throughput_2']",28.58943895995617,
throughput_2,20,mrmr,classic_uniform,aic,0.0036968576709796672,0.15766233868630936,19.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'throughput_2']",29.00749614997767,
throughput_2,20,mrmr,classic_quantile,bic,0.6654343807763401,0.4595878745935517,17.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'throughput_2']",28.490186221082695,
throughput_2,20,mrmr,classic_quantile,aic,0.33271719038817005,0.2497771457062382,17.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'throughput_2']",29.69214177504182,
throughput_2,20,mrmr,kmeans,bic,0.9870609981515711,0.5278237339105872,19.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'throughput_2']",29.487641540006734,
throughput_2,20,mrmr,kmeans,aic,0.8530499075785583,0.31629975430354484,19.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'throughput_2']",30.25335397699382,
throughput_2,20,mrmr,dbscan,bic,0.33271719038817005,0.24096814838003705,17.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'avg_p_latency_1', 'data_quality_2', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'throughput_2']",28.27223658503499,
throughput_2,20,mrmr,dbscan,aic,0.33548983364140483,0.06459021336388733,17.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'avg_p_latency_1', 'data_quality_2', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'throughput_2']",28.74766907794401,
throughput_2,20,pca,classic_uniform,bic,0.3364140480591497,0.2587546844047984,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",5.649721797090024,
throughput_2,20,pca,classic_uniform,aic,0.3364140480591497,0.25097136882844,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",8.085221923072822,
throughput_2,20,pca,classic_quantile,bic,0.0,0.24928080783270207,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",6.895289776031859,
throughput_2,20,pca,classic_quantile,aic,0.28188539741219965,0.37237116489034977,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",22.635769068961963,
throughput_2,20,pca,kmeans,bic,0.4926062846580407,0.26205100378224594,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",6.376174060977064,
throughput_2,20,pca,kmeans,aic,0.13031423290203328,0.26793874522468225,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",9.644071554066613,
throughput_2,20,pca,dbscan,bic,,,,,1.129593376070261,The node throughput_2_t1 is not in the digraph.
throughput_2,20,pca,dbscan,aic,0.02033271719038817,0.008350124489903837,15.0,"['pca_1', 'pca_2', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'throughput_2']",15.68697651696857,
throughput_2,30,markov,classic_uniform,bic,0.33733826247689463,0.2553715508532166,25.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",9.750055395066738,
throughput_2,30,markov,classic_uniform,aic,0.0046210720887245845,0.2698212406045815,25.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",10.340758024016395,
throughput_2,30,markov,classic_quantile,bic,0.6654343807763401,0.45212620764610456,22.0,"['buffer_size_2', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_2', 'throughput_2']",8.268885997007601,
throughput_2,30,markov,classic_quantile,aic,0.33271719038817005,0.2497772349918619,22.0,"['buffer_size_2', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_2', 'throughput_2']",9.027952164993621,
throughput_2,30,markov,kmeans,bic,0.9870609981515711,0.5498937673153097,25.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",10.386885502957739,
throughput_2,30,markov,kmeans,aic,0.9870609981515711,0.39496387522595877,25.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",11.360498785041273,
throughput_2,30,markov,dbscan,bic,0.33271719038817005,0.24096814838003705,20.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'throughput_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",6.935057959053665,
throughput_2,30,markov,dbscan,aic,0.33548983364140483,0.06459021336388732,20.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'throughput_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",8.323876825976186,
throughput_2,30,mrmr,classic_uniform,bic,0.33733826247689463,0.2554257207771377,24.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_3', 'process_open_fds_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_1', 'throughput_2']",45.1371325670043,
throughput_2,30,mrmr,classic_uniform,aic,0.0046210720887245845,0.26982124060458157,24.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_3', 'process_open_fds_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_1', 'throughput_2']",45.076151487999596,
throughput_2,30,mrmr,classic_quantile,bic,0.6654343807763401,0.4521262076461046,21.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_1', 'throughput_2']",43.54235159000382,
throughput_2,30,mrmr,classic_quantile,aic,0.33271719038817005,0.24976997901203277,21.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_1', 'throughput_2']",44.391336956992745,
throughput_2,30,mrmr,kmeans,bic,0.9870609981515711,0.5498937673153096,24.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_3', 'process_open_fds_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_1', 'throughput_2']",45.37836429395247,
throughput_2,30,mrmr,kmeans,aic,0.9870609981515711,0.3749139062879999,24.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'scrape_duration_seconds_1', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_1', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_3', 'process_open_fds_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_1', 'throughput_2']",45.16580557799898,
throughput_2,30,mrmr,dbscan,bic,0.33271719038817005,0.2409681483800371,20.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'avg_p_latency_1', 'data_quality_2', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'python_gc_collections_total_3', 'process_open_fds_1', 'python_gc_objects_collected_total_2', 'throughput_2']",42.57178859307896,
throughput_2,30,mrmr,dbscan,aic,0.33548983364140483,0.06459021336388733,20.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'cores_3', 'data_quality_1', 'throughput_3', 'avg_p_latency_1', 'data_quality_2', 'cores_1', 'data_quality_3', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_3', 'cores_2', 'process_resident_memory_bytes_1', 'python_gc_collections_total_3', 'process_open_fds_1', 'python_gc_objects_collected_total_2', 'throughput_2']",43.35414610605221,
throughput_2,30,pca,classic_uniform,bic,0.3364140480591497,0.2570474266950352,31.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'pca_27', 'pca_28', 'pca_29', 'pca_30', 'throughput_2']",13.047567347995937,
throughput_2,30,pca,classic_uniform,aic,0.3364140480591497,0.2509434542143219,31.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'pca_27', 'pca_28', 'pca_29', 'pca_30', 'throughput_2']",16.06409730098676,
throughput_2,30,pca,classic_quantile,bic,0.0,0.22081389394457301,25.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'throughput_2']",10.464672571979463,
throughput_2,30,pca,classic_quantile,aic,0.0009242144177449168,0.24733212814287034,25.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'throughput_2']",30.25209269404877,
throughput_2,30,pca,kmeans,bic,0.4926062846580407,0.26216937934949297,25.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'throughput_2']",7.999389849952422,
throughput_2,30,pca,kmeans,aic,0.13031423290203328,0.2597951708750232,25.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'throughput_2']",12.936896333936602,
throughput_2,30,pca,dbscan,bic,,,,,2.0856322870822623,The node throughput_2_t1 is not in the digraph.
throughput_2,30,pca,dbscan,aic,0.02033271719038817,0.008350124489903837,15.0,"['pca_1', 'pca_2', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'throughput_2']",16.72610743297264,
throughput_2,50,markov,classic_uniform,bic,0.33733826247689463,0.2553715508532166,25.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",10.56494642002508,
throughput_2,50,markov,classic_uniform,aic,0.0046210720887245845,0.2698212406045815,25.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",10.970769639010541,
throughput_2,50,markov,classic_quantile,bic,0.6654343807763401,0.45212620764610456,22.0,"['buffer_size_2', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_2', 'throughput_2']",8.376410388969816,
throughput_2,50,markov,classic_quantile,aic,0.33271719038817005,0.2497772349918619,22.0,"['buffer_size_2', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_2', 'throughput_2']",9.013214688980952,
throughput_2,50,markov,kmeans,bic,0.9870609981515711,0.5498937673153097,25.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",10.273854444967583,
throughput_2,50,markov,kmeans,aic,0.9870609981515711,0.39496387522595877,25.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'python_gc_objects_collected_total_1', 'throughput_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",11.440652398974635,
throughput_2,50,markov,dbscan,bic,0.33271719038817005,0.24096814838003705,20.0,"['buffer_size_2', 'cores_1', 'data_quality_1', 'data_quality_3', 'throughput_3', 'throughput_1', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'buffer_size_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'avg_p_latency_1', 'avg_p_latency_2', 'data_quality_2', 'avg_p_latency_3', 'process_virtual_memory_bytes_1', 'cores_3', 'cores_2', 'process_open_fds_1', 'throughput_2']",6.996573462965898,
