metric,labels,timestamp,value
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:23Z","2976.229196221584"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:38Z","2061.675782691856"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:53Z","1331.7817783558082"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:08Z","1343.414465734507"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:23Z","1318.8783034344149"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:38Z","851.9430096717163"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:53Z","4294.755659453049"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:08Z","4463.317044932151"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:23Z","4461.797695436829"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:38Z","3673.796053539396"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:53Z","213.47416698516378"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:08Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:23Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:38Z","1527.322033898305"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:53Z","1531.4751869476547"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:29:08Z","3129.4249477919825"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:08Z","35736.866179883786"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:23Z","37664.69210635075"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:38Z","35870.09648506452"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:53Z","36531.12947658402"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:23:08Z","35693.8982222067"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:23:23Z","35871.440056103864"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:23:38Z","36224.45107075088"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:23:53Z","36295.41778975741"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:24:08Z","35966.622454290555"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:24:23Z","35997.57798038163"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:24:38Z","29998.953719527082"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:24:53Z","37455.127361115905"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:25:08Z","32046.92059701492"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:25:23Z","33021.971558077574"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:25:38Z","32780.64494480051"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:25:53Z","30490.793346567185"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:26:08Z","28777.35197652339"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:26:23Z","32347.225757917757"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:26:38Z","28043.12406836066"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:26:53Z","33161.14615741616"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:27:08Z","33056.44186402874"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:27:23Z","34021.20742770582"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:27:38Z","35183.662205050365"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:27:53Z","35080.92144122858"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:28:08Z","33927.39543920646"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:28:23Z","35334.424440807416"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:28:38Z","33739.93220338983"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:28:53Z","34179.741672331744"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:29:08Z","35536.3588515934"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:22:08Z","7949.539058709363"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:22:23Z","4412.5300880338"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:22:38Z","4419.597396904609"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:22:53Z","6085.975753891871"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:23:08Z","11006.100755412097"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:23:23Z","13765.070520633815"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:23:38Z","13552.954018901843"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:23:53Z","9140.484716383828"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:24:08Z","6807.4026626040895"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:24:23Z","8106.363544098245"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:24:38Z","10470.456154895763"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:24:53Z","6099.248536897878"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:08Z","4783.649635036496"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:23Z","2996.446735874033"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:38Z","2085.1738949454466"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:53Z","1328.8029094882784"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:08Z","1349.354139575206"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:23Z","1340.1064177845126"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:38Z","839.9897462189183"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:53Z","4292.02597313361"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:08Z","4394.0394575839355"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:23Z","4485.234233309379"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:38Z","3646.6861848751"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:53Z","210.43978627209208"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:08Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:23Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:38Z","1542.2478563726918"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:53Z","1524.5571590505356"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:29:08Z","3099.8469585106204"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:08Z","23209.814930338944"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:23Z","22062.650440169"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:38Z","21959.874565869777"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:53Z","22269.13855401344"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:23:08Z","22219.863789228195"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:23:23Z","23322.166115270764"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:23:38Z","23173.44469553165"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:23:53Z","23524.34826232117"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:24:08Z","23542.26754150581"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:24:23Z","22933.38746236341"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:24:38Z","17757.327668100246"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:24:53Z","17872.216643003085"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:25:08Z","17797.990553885786"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:25:23Z","18121.36835504772"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:25:38Z","17584.966514039934"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:25:53Z","17694.05979476497"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:26:08Z","17967.715648027744"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:26:23Z","23134.468685964217"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:26:38Z","22609.72400239255"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:26:53Z","22585.90717009654"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:27:08Z","21901.54042139493"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:27:23Z","22846.66187591965"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:27:38Z","23072.302977382846"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:27:53Z","23358.816276202222"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:28:08Z","23492.70770256752"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:28:23Z","23199.45242984258"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:28:38Z","23414.12654674905"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:28:53Z","23006.953491126264"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:29:08Z","23007.752980945494"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:22:08Z","4363.511400539529"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:22:23Z","974.293626926279"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:22:38Z","980.423669407923"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:22:53Z","416.6200478055231"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:23:08Z","2866.4379469848263"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:23:23Z","3213.2612514282787"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:23:38Z","3182.4876697520435"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:23:53Z","348.1440861995947"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:24:08Z","350.8771929824561"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:24:23Z","1812.8521576304367"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:24:38Z","1828.0095913045539"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:24:53Z","1824.8427834609913"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:08Z","1808.97215946731"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:23Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:38Z","1325.566343042071"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:25:53Z","1343.1826026924407"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:08Z","1320.2592203033284"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:23Z","1325.7018261106568"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:38Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:26:53Z","1192.6146678998389"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:08Z","1184.5400108873162"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:23Z","1166.3260862282668"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:38Z","1199.641651161188"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:27:53Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:08Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:23Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:38Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:28:53Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-11-03T15:29:08Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:08Z","22310.211515661784"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker/2150446a4c8b394058574fb283357c41fb1df3cd3ea3d8bfa55eb5566caf0166;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-11-03T15:22:23Z","21573.64459622475"
