target,K,n_bins,fs,disc,score,accuracy,f1,precision,recall,log_loss,persistence_accuracy,persistence_f1,persistence_precision,persistence_recall,ar_dbn_accuracy,ar_dbn_f1,ar_dbn_precision,ar_dbn_recall,ar_dbn_log_loss,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,12,6.0,mrmr,classic_quantile,bic,0.6622123236822569,0.6272393155544844,0.6366320493480494,0.6291533694517871,1.0056571311943645,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.791779820993521,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.1378291510045528,0.6215873609762639,34.52968488400802,600.0,747.0,,,False,30,,0.5731254639940608,0.6562731997030438,0.6622123236822569,0.47177252150160787,0.6413756623457118,0.6272393155544844,0.5271784270219776,0.653768454176953,0.6366320493480494,0.4581003265272699,0.707562657767813,0.6291533694517871,1.3773112345853091,1.1030794443916796,1.0056571311943645
throughput_3,12,8.0,mrmr,classic_quantile,bic,0.6161841128433556,0.6111434030307769,0.6773276494172176,0.5964873442430285,1.3664239924733141,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.9200982209295034,0.6888289009220898,34.52383452281356,413.0,934.0,,,False,30,,0.5820341499628805,0.6347438752783965,0.6161841128433556,0.42245320209946946,0.6214833154184202,0.6111434030307769,0.43518451806083575,0.6292801023541463,0.6773276494172176,0.4320453842967003,0.6717117072609455,0.5964873442430285,1.2460331966307978,1.2889343642164692,1.3664239924733141
throughput_3,12,2.0,mrmr,classic_quantile,aic,0.7527839643652561,0.7460086556750277,0.7507303954947826,0.7439401874681062,0.4368861900182866,0.9547141796585004,0.9540158032026138,0.9541007097597565,0.9539319958101684,0.43875278396436523,0.30495356037151705,0.21937639198218262,0.5,0.6931471805599454,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.5149147198535502,0.36620991793461144,33.458833978977054,1217.0,130.0,,,False,30,,0.821826280623608,0.7594654788418709,0.7527839643652561,0.6937963643527745,0.7299973273677542,0.7460086556750277,0.6645454232246728,0.7342760249347928,0.7507303954947826,0.8698947979863173,0.7266579140948883,0.7439401874681062,0.42961679455308827,0.4323961194132832,0.4368861900182866
throughput_3,12,3.0,mrmr,classic_quantile,aic,0.8084632516703786,0.7856293257321937,0.8015380640838452,0.7776786612097153,0.5574899858997022,0.9034892353377877,0.9005309788404275,0.9007516273338574,0.9003126060666217,0.3838158871566444,0.18490701001430618,0.1279386290522148,0.3333333333333333,1.0984642534211584,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.2040566669311374,0.6619844790548086,35.523500313051045,973.0,374.0,,,False,30,,0.6451373422420194,0.8025241276911655,0.8084632516703786,0.4605003680351893,0.7535774877244702,0.7856293257321937,0.5152024976877138,0.774505273355507,0.8015380640838452,0.43288477030808314,0.7434934234346482,0.7776786612097153,0.7298469008957031,0.5589301931152126,0.5574899858997022
throughput_3,12,4.0,mrmr,classic_quantile,aic,0.5812917594654788,0.5594381301804852,0.5619242628474861,0.57024124225515,0.938684992744448,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.9227973360102624,0.8594402119051665,37.06428709207103,833.0,514.0,,,False,30,,0.576837416481069,0.6926503340757239,0.5812917594654788,0.4206910255374744,0.6686075358202501,0.5594381301804852,0.4367352873007774,0.6585953436132855,0.5619242628474861,0.4850010400478058,0.7203094463156383,0.57024124225515,1.058016752701406,0.8742343194899068,0.938684992744448
throughput_3,12,5.0,mrmr,classic_quantile,aic,0.7000742390497402,0.650012536934611,0.6669158912742776,0.6508323502948061,1.2641542375881702,0.8626577579806979,0.845499961543088,0.8458605178750626,0.8451444213496895,0.14996288047512993,0.052162685603615234,0.029992576095025987,0.2,1.609291431485734,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.713361951056868,0.9852290868293494,37.285847453866154,665.0,682.0,,,False,30,,0.6087602078693393,0.7119524870081663,0.7000742390497402,0.37975711414196167,0.616651151629343,0.650012536934611,0.40584019912820934,0.64738160149592,0.6669158912742776,0.3626900423612627,0.6351423143557318,0.6508323502948061,1.2981558852284647,1.180810494468645,1.2641542375881702
throughput_3,12,6.0,mrmr,classic_quantile,aic,0.6057906458797327,0.5698464237361233,0.5743989245686679,0.572415796489009,1.1452654866937226,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.791779820993521,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.9972216601017863,0.9633387560024858,37.36092982511036,600.0,747.0,,,False,30,,0.49888641425389757,0.6481069042316259,0.6057906458797327,0.3494316177204906,0.6365727483878135,0.5698464237361233,0.4062310731166714,0.6339294008021,0.5743989245686679,0.32673603989132555,0.6903710033062489,0.572415796489009,1.438808961057694,1.159864235689993,1.1452654866937226
throughput_3,12,8.0,mrmr,classic_quantile,aic,0.47809948032665184,0.40994366674478705,0.5451347500762356,0.4372256304762318,1.515805689925426,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.3234154630918056,2.5013274799566716,39.01189179695211,413.0,934.0,,,False,30,,0.5278396436525612,0.5508537490720119,0.47809948032665184,0.3917842343264556,0.4635590169827039,0.40994366674478705,0.4160577436505992,0.48250571903657646,0.5451347500762356,0.4059893279243531,0.47255256476008434,0.4372256304762318,1.6945208074124734,1.4632643274373438,1.515805689925426
throughput_3,12,2.0,mrmr,kmeans,bic,0.9101707498144024,0.8815643472984707,0.8819324430479183,0.8811982391135168,0.28306749586486185,0.9510022271714922,0.9354607807835713,0.9354607807835713,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.3726800296956199,0.5,0.576794849183462,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.0930807359982282,0.3667896129190922,32.35580885596573,1240.0,107.0,,,False,30,,0.8121752041573868,0.9161098737936154,0.9101707498144024,0.806833337773412,0.8946450757746176,0.8815643472984707,0.8036401450274707,0.8936566545888384,0.8819324430479183,0.8190605410408516,0.8956496758005063,0.8811982391135168,0.49301114245816746,0.2857897891639087,0.28306749586486185
throughput_3,12,3.0,mrmr,kmeans,bic,0.7587230883444692,0.759828351941716,0.7522604651635039,0.7731399455735047,0.6939730984045569,0.9265033407572383,0.914153959306475,0.9141389976318206,0.9141698561870707,0.44988864142538976,0.20686123911930365,0.14996288047512993,0.3333333333333333,1.0219530437677082,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.0716152919922024,0.5680016640108079,33.00854181405157,1064.0,283.0,,,False,30,,0.6451373422420194,0.7141796585003712,0.7587230883444692,0.6143553678519393,0.7176096824328031,0.759828351941716,0.6806780486973146,0.7095660245565889,0.7522604651635039,0.6865643132109821,0.7560076480275099,0.7731399455735047,1.1126276541909597,0.7149506098424413,0.6939730984045569
throughput_3,12,4.0,mrmr,kmeans,bic,0.7899034892353378,0.7983143639169747,0.8031288678948828,0.7994039699870081,0.6473759202251261,0.9161098737936154,0.8821964285150317,0.8821660010951597,0.8822276383158036,0.44766146993318484,0.15461538461538463,0.11191536748329621,0.25,1.1702782189966097,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.007300796918571,0.5080277570523322,33.20495744305663,930.0,417.0,,,False,30,,0.6644394951744618,0.8054936896807721,0.7899034892353378,0.5809840812139911,0.7958048623570828,0.7983143639169747,0.5983461476546258,0.8042590179316097,0.8031288678948828,0.7271934490431352,0.7919229554016185,0.7994039699870081,1.2884981991440843,0.5746563181713799,0.6473759202251261
throughput_3,12,5.0,mrmr,kmeans,bic,0.7928730512249443,0.7790075949505793,0.7888673027580996,0.7716263149455941,0.824374022010927,0.8804751299183371,0.859177735613644,0.8592543347871338,0.8591020764076343,0.2858203414996288,0.08891454965357967,0.05716406829992576,0.2,1.4693691557465314,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.8575698412023485,0.48311994899995625,33.57931741280481,829.0,518.0,,,False,30,,0.3734224201930215,0.7616926503340757,0.7928730512249443,0.3572966840051992,0.7605621272694968,0.7790075949505793,0.497426563419095,0.7418271851738922,0.7888673027580996,0.4911239404915319,0.7924308492580106,0.7716263149455941,2.3565170706532914,0.6850881234290677,0.824374022010927
throughput_3,12,6.0,mrmr,kmeans,bic,0.4602821083890126,0.4215511827529337,0.4309392284705087,0.4276210373736222,1.5326535435534587,0.8775055679287305,0.8620114727198374,0.8620473226469582,0.8619768351128508,0.25092798812175204,0.06686449060336301,0.04182133135362534,0.16666666666666666,1.7243623104753445,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.8960394570603967,0.6460958430543542,33.34286243119277,728.0,619.0,,,False,30,,0.44320712694877507,0.47141796585003715,0.4602821083890126,0.3985770000965984,0.44138476514072106,0.4215511827529337,0.4753827506153244,0.4745139947976656,0.4309392284705087,0.4338884251214843,0.4285859111692012,0.4276210373736222,2.006795647427823,1.772296785421826,1.5326535435534587
