target,K,n_bins,fs,disc,score,accuracy,f1,precision,recall,log_loss,persistence_accuracy,persistence_f1,persistence_precision,persistence_recall,ar_dbn_accuracy,ar_dbn_f1,ar_dbn_precision,ar_dbn_recall,ar_dbn_log_loss,static_bn_accuracy,static_bn_f1,static_bn_precision,static_bn_recall,static_bn_log_loss,static_bn_si_accuracy,static_bn_si_f1,static_bn_si_precision,static_bn_si_recall,static_bn_si_log_loss,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,6,mrmr,kmeans,aic,0.44320712694877507,0.3605800591171923,0.35784316077677963,0.4285156273555521,1.4677219465760811,0.8775055679287305,0.8620114727198374,0.8620473226469582,0.8619768351128508,0.25092798812175204,0.06686449060336301,0.04182133135362534,0.16666666666666666,1.7243623104753445,0.7899034892353378,0.7817228373078452,0.7803730199847764,0.7892508581332084,0.9032778711790804,0.8775964391691394,0.8852888787769951,0.8876581242142826,0.8887069119052002,0.4932946829643345,5,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,throughput_3",,,0.1843445880804211,0.09374425210990012,4.406083351932466,1238,109,,,False,30,,0.4239049740163326,0.4573125463994061,0.44320712694877507,0.3142360896239556,0.3249411778362989,0.3605800591171923,0.33491160820659754,0.2953150657194819,0.35784316077677963,0.30692015701266673,0.41136818720192575,0.4285156273555521,1.737792060972778,1.6650792848818037,1.4677219465760811
throughput_3,4,8,mrmr,kmeans,aic,0.7535263548626577,0.6369756129118085,0.6169971369535755,0.6850029444234729,0.8595739372796214,0.8678544914625093,0.8317576395241347,0.8317781544294499,0.8317380668776017,0.25092798812175204,0.050148367952522255,0.031365998515219005,0.125,1.8923113175606419,0.7164068299925761,0.6108705358918829,0.5998389506305452,0.6507112554367673,1.2576618350685023,0.8375370919881305,0.7593476342061478,0.7713670474473548,0.7891713290116597,0.7086744660512195,5,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,throughput_3",,,0.2020699419081211,0.09597887191921473,4.521418059011921,1212,135,saved_dbn_models_top5_20260313_192652_seed783122_run20260515_140134/best_bins8_dbn_throughput_3_K4_mrmr_kmeans_aic_bins8.pkl,saved_dbn_models_top5_20260313_192652_seed783122_run20260515_140134/best_bins8_dbn_throughput_3_K4_mrmr_kmeans_aic_bins8_edges.csv,False,30,,0.3147735708982925,0.7193763919821826,0.7535263548626577,0.26410731286427824,0.6762162923599688,0.6369756129118085,0.3206344865948585,0.688901312067653,0.6169971369535755,0.2749505793741502,0.6901519161733212,0.6850029444234729,2.14449137391102,1.0656755405896472,0.8595739372796214
throughput_3,4,10,mrmr,kmeans,aic,0.6770601336302895,0.6177121333520879,0.6091795757388531,0.6528577871712504,1.0770114563664497,0.8322197475872308,0.7962866083955424,0.7963154914720499,0.796259622104469,0.14996288047512993,0.026081342801807617,0.014996288047512994,0.1,2.0599037702979333,0.6555308092056422,0.5381406509143739,0.5252951352829788,0.5595452443348363,1.7257176692596994,0.8019287833827893,0.8002315392251809,0.8428310218117563,0.8008760274013562,0.9569956989590833,5,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,throughput_3",,,0.47830665204674006,0.11172693315893412,4.884759464068338,1150,197,,,False,30,,0.3303637713437268,0.6778025241276912,0.6770601336302895,0.24819344509285607,0.6385545083540204,0.6177121333520879,0.36371959807428367,0.687419263263732,0.6091795757388531,0.2794210935054754,0.6273073514196877,0.6528577871712504,2.371024635282965,1.0707332999519479,1.0770114563664497
throughput_3,8,2,markov,classic_uniform,bic,0.9576837416481069,0.9230048746832358,0.9237741414368725,0.9222402402402403,0.20476689332328504,0.9628804751299184,0.9325825825825826,0.9325825825825826,0.9325825825825826,0.8351893095768375,0.4550970873786408,0.41759465478841873,0.5,0.4509221326960407,0.9584261321455085,0.9247642149274691,0.923246485816054,0.9263003003003003,0.16050758183366956,0.9881305637982196,0.9785072247135027,0.9767968352821557,0.9802377866321028,0.0657845266553123,9,"data_quality_3,data_quality_1,cores_1,buffer_size_2,avg_p_latency_1,buffer_size_3,throughput_2,throughput_1,throughput_3",7.0,padded,0.486587761901319,0.14719867007806897,12.54609350208193,1326,21,,,False,30,,0.7453600593912398,0.9561989606533037,0.9576837416481069,0.7452499827693155,0.9175869131257616,0.9230048746832358,0.7452171151861555,0.937335573441692,0.9237741414368725,0.745323144258939,0.9004678953059407,0.9222402402402403,0.8327275884249997,0.22122014348601898,0.20476689332328504
throughput_3,8,3,markov,classic_uniform,bic,0.8559762435040832,0.777167866005798,0.8089156984455409,0.7519812448183608,0.47203639805462344,0.9198218262806236,0.8667046576671411,0.8667046576671411,0.8667046576671411,0.6993318485523385,0.2743556138051551,0.23311061618411286,0.3333333333333333,0.8011727464217471,0.8864142538975501,0.8078507421743238,0.8421717680816226,0.7806845997143644,0.3679342050578796,0.9451038575667656,0.9135527646222595,0.9339115482495357,0.9002646496069469,0.20347617630393944,9,"data_quality_2,throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,throughput_3",3.0,padded,0.39461381104774773,0.16326426086016,9.947604741202667,1276,71,,,False,30,,0.42464736451373425,0.8515219005196734,0.8559762435040832,0.4067558227530929,0.7545528579874502,0.777167866005798,0.5437394283337231,0.7834608681660367,0.8089156984455409,0.5213838411392581,0.7377641359076276,0.7519812448183608,1.334276711517533,0.4557723412309889,0.47203639805462344
throughput_3,8,4,markov,classic_uniform,bic,0.8285077951002228,0.8094475767083569,0.8249355288735609,0.8010916776391762,0.5624090130560521,0.8960653303637713,0.8739650400990078,0.8739283064408108,0.8740025136017482,0.4669636228656273,0.1591599190283401,0.11674090571640683,0.25,1.1536480874518913,0.8433556050482554,0.8211929153194608,0.8355271094215861,0.8087156921921961,0.5892187571730509,0.9072700296735905,0.9159872919811608,0.9229811806022673,0.913248737913087,0.34477367254147,9,"scrape_duration_seconds_3,data_quality_3,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,0.38114509894512594,0.1695476290769875,8.836670362157747,1251,96,,,False,30,,0.41648106904231624,0.8181143281365999,0.8285077951002228,0.4065572542489885,0.8051799880331515,0.8094475767083569,0.46173128283132003,0.7925325169219125,0.8249355288735609,0.5075738682836428,0.8207809814804361,0.8010916776391762,1.5699538690402544,0.6392403192575792,0.5624090130560521
throughput_3,8,6,markov,classic_uniform,bic,0.7631774313288789,0.7186824588706475,0.7397914516877829,0.7108520414784404,0.7908454046199509,0.8485523385300668,0.7909169132399255,0.7909698965073431,0.790864649972387,0.2969561989606533,0.0763213127265789,0.049492699826775545,0.16666666666666666,1.5309676985598495,0.7631774313288789,0.7186824588706475,0.7397914516877829,0.7108520414784404,0.8088312856984574,0.8813056379821959,0.8799458934381796,0.9031162148564932,0.8665103759392094,0.387594411570342,9,"data_quality_3,throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,throughput_3",2.0,padded,0.4526007631793618,0.21101659908890724,8.420853139832616,1099,248,,,False,30,,0.27839643652561247,0.643652561247216,0.7631774313288789,0.2444775659549933,0.5067617845452749,0.7186824588706475,0.32701448297501795,0.49747231525277025,0.7397914516877829,0.24341487178421461,0.545129918921133,0.7108520414784404,2.281077202071994,0.9451155617211493,0.7908454046199509
throughput_3,8,8,markov,classic_uniform,bic,0.7520415738678545,0.7089719771915861,0.7288342404604524,0.7036576126208567,0.9693753115948747,0.8418708240534521,0.7728057606295672,0.7728315603982789,0.7727808756903132,0.25315515961395696,0.050503554502369666,0.03164439495174462,0.125,1.8518613254826721,0.7520415738678545,0.7089719771915861,0.7288342404604524,0.7036576126208567,0.9693753115948747,0.8568249258160238,0.8534944852793959,0.8806261662088841,0.845773063744657,0.6510084522178737,9,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",1.0,padded,0.3649737830273807,0.21241344488225877,7.4235797501169145,1069,278,,,False,30,,0.3838158871566444,0.5694135115070527,0.7520415738678545,0.28805481185786713,0.4237556331455571,0.7089719771915861,0.33220437300586114,0.41165642297072014,0.7288342404604524,0.271601383212598,0.48077970454093955,0.7036576126208567,2.018748522504537,1.1893566228837744,0.9693753115948747
throughput_3,8,10,markov,classic_uniform,bic,0.6896807720861173,0.6303769120532782,0.6171872545778637,0.6570547394554955,1.1661148692554464,0.8374164810690423,0.7956569934752291,0.7956155140113319,0.7956997886349548,0.23608017817371937,0.0381981981981982,0.023608017817371936,0.1,2.052854277847526,0.6896807720861173,0.6303769120532782,0.6171872545778637,0.6570547394554955,1.1661148692554464,0.7841246290801187,0.7289421143443916,0.7110179723649862,0.7619052381759042,0.8926747044300445,9,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",1.0,padded,0.35864611715078354,0.22250739904120564,7.646768547827378,1028,319,,,False,30,,0.24053452115812918,0.5664439495174461,0.6896807720861173,0.22123434409103107,0.4917069541083925,0.6303769120532782,0.2934181571265517,0.5197356674924385,0.6171872545778637,0.27643354383939,0.5004773828660397,0.6570547394554955,2.963141031934408,1.1762517926020066,1.1661148692554464
throughput_3,8,2,markov,classic_uniform,aic,0.8351893095768375,0.4550970873786408,0.41759465478841873,0.5,0.31887763571834865,0.9628804751299184,0.9325825825825826,0.9325825825825826,0.9325825825825826,0.8351893095768375,0.4550970873786408,0.41759465478841873,0.5,0.4509221326960407,0.9584261321455085,0.9247642149274691,0.923246485816054,0.9263003003003003,0.1580675038665099,0.9881305637982196,0.9785072247135027,0.9767968352821557,0.9802377866321028,0.06667154074965269,9,"data_quality_3,data_quality_1,cores_1,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,0.5467748867813498,0.1586708400864154,17.695502578979358,1326,21,,,False,30,,0.5827765404602822,0.8337045285820341,0.8351893095768375,0.48414297084541746,0.4546558704453441,0.4550970873786408,0.7562957713205765,0.41685226429101707,0.41759465478841873,0.5718007659454308,0.5,0.5,0.7080892181517969,0.36931838263037725,0.31887763571834865
throughput_3,8,3,markov,classic_uniform,aic,0.9064587973273942,0.8416218357366252,0.8570861706115519,0.8284050187476794,0.39860981288809727,0.9198218262806236,0.8667046576671411,0.8667046576671411,0.8667046576671411,0.6993318485523385,0.2743556138051551,0.23311061618411286,0.3333333333333333,0.8011727464217471,0.8953229398663697,0.8316632894950926,0.8428307560504154,0.8230971631213525,0.36263216688861144,0.9235905044510386,0.8773152423972729,0.8906188555187851,0.8675668361221088,0.3263673076644303,9,"cores_1,throughput_2,buffer_size_3,process_resident_memory_bytes_3,data_quality_2,cores_2,throughput_1,python_gc_objects_collected_total_1,throughput_3",6.0,padded,0.8610396918375045,0.18171546701341867,12.17921099299565,1266,81,saved_dbn_models_top5_20260313_192652_seed783122_run20260515_140134/best_bins3_dbn_throughput_3_K8_markov_classic_uniform_aic_bins3.pkl,saved_dbn_models_top5_20260313_192652_seed783122_run20260515_140134/best_bins3_dbn_throughput_3_K8_markov_classic_uniform_aic_bins3_edges.csv,False,30,,0.5115070527097253,0.8351893095768375,0.9064587973273942,0.4853957930803879,0.7476308274208536,0.8416218357366252,0.5333785104721892,0.7634659129702069,0.8570861706115519,0.5039689371120913,0.733780739589787,0.8284050187476794,1.0356870548216972,0.5121651240268831,0.39860981288809727
throughput_3,8,4,markov,classic_uniform,aic,0.8322197475872308,0.8214334362968394,0.8248868913017966,0.8207160086071978,0.6637330754539109,0.8960653303637713,0.8739650400990078,0.8739283064408108,0.8740025136017482,0.4669636228656273,0.1591599190283401,0.11674090571640683,0.25,1.1536480874518913,0.8314773570898293,0.7910815808794747,0.7986418838129801,0.7862114058418471,0.6143238960018997,0.908753709198813,0.9087373047938141,0.9272296436691061,0.8969394807950063,0.40006272162092554,9,"scrape_duration_seconds_3,data_quality_3,buffer_size_3,throughput_2,cores_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,0.6805126429535449,0.1857705512084067,10.911403404083103,1232,115,,,False,30,,0.38084632516703787,0.8114328136599851,0.8322197475872308,0.3648050007651008,0.7873697389132788,0.8214334362968394,0.4490384858309824,0.7872792071348504,0.8248868913017966,0.4499774099178143,0.7891907575298851,0.8207160086071978,1.5146241274763077,0.6841084484121809,0.6637330754539109
throughput_3,8,6,markov,classic_uniform,aic,0.7498144023756496,0.7035382567963019,0.7196354165000239,0.6968880771900855,0.9933357123391621,0.8485523385300668,0.7909169132399255,0.7909698965073431,0.790864649972387,0.2969561989606533,0.0763213127265789,0.049492699826775545,0.16666666666666666,1.5309676985598495,0.8062360801781737,0.7670517344811875,0.7786618522882534,0.7585447458059519,0.6748250483491022,0.8976261127596439,0.9086966380310857,0.9246568346236107,0.8969118700815332,0.3545277288956809,9,"scrape_duration_seconds_3,data_quality_3,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,0.4831806009169668,0.2586100541520864,9.109412862919271,1146,201,,,False,30,,0.3682256867112101,0.6778025241276912,0.7498144023756496,0.2614740091961397,0.6082922735848234,0.7035382567963019,0.2816909533767345,0.6244977526803223,0.7196354165000239,0.26518872064419563,0.6203124871658771,0.6968880771900855,1.9425348379943965,0.9757485206774944,0.9933357123391621
throughput_3,8,8,markov,classic_uniform,aic,0.7305122494432071,0.702313802257414,0.7201504402537251,0.6942634370270017,1.0336541882657935,0.8418708240534521,0.7728057606295672,0.7728315603982789,0.7727808756903132,0.25315515961395696,0.050503554502369666,0.03164439495174462,0.125,1.8518613254826721,0.7178916109873794,0.6798418580481767,0.7043525256230931,0.6824423977184393,1.2053063336089953,0.8724035608308606,0.8688019098027024,0.8915233252072166,0.8623818221278663,0.5420558267114485,9,"scrape_duration_seconds_3,throughput_2,buffer_size_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,0.6605279562063515,0.24982372019439936,8.953239504015073,1080,267,,,False,30,,0.34669636228656275,0.593170007423905,0.7305122494432071,0.2923689467545333,0.5437919998549572,0.702313802257414,0.39015705907520376,0.6012112798379257,0.7201504402537251,0.2505588854113416,0.5418949859421174,0.6942634370270017,2.3459759480440523,1.2408090476788813,1.0336541882657935
throughput_3,8,10,markov,classic_uniform,aic,0.3904974016332591,0.30299762478038345,0.2899587447512811,0.3487498064885057,2.146332346335741,0.8374164810690423,0.7956569934752291,0.7956155140113319,0.7956997886349548,0.23608017817371937,0.0381981981981982,0.023608017817371936,0.1,2.052854277847525,0.6770601336302895,0.6169014875517354,0.6086633950947934,0.6322772288736019,1.374637782841296,0.836053412462908,0.7506401838948527,0.7338124860775697,0.7769433351212335,0.7542600479082687,9,"scrape_duration_seconds_3,avg_p_latency_3,throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",3.0,padded,0.6875012970995158,0.2611035848967731,8.359186846064404,990,357,,,False,30,,0.21529324424647364,0.36302895322939865,0.3904974016332591,0.2014506809271463,0.24690554560913208,0.30299762478038345,0.3262609425337174,0.22206971256157476,0.2899587447512811,0.2033705779005143,0.30249560997942904,0.3487498064885057,2.5419125976432944,3.0537966537205983,2.146332346335741
throughput_3,8,2,markov,classic_quantile,bic,0.7824795842613215,0.7809652776428867,0.7803347234125266,0.7840591679424167,0.41742077758149493,0.9547141796585004,0.9540158032026138,0.9541007097597565,0.9539319958101684,0.43875278396436523,0.30495356037151705,0.21937639198218262,0.5,0.6931471805599454,0.874536005939124,0.8724069337880079,0.8731015430227074,0.8717938387989149,0.37731334588915716,0.8998516320474778,0.8981348227435083,0.8988788996258512,0.8974746695813691,0.33954161237140473,10,"scrape_duration_seconds_3,data_quality_1,scrape_duration_seconds_2,cores_3,avg_p_latency_2,buffer_size_3,throughput_2,cores_2,throughput_3,throughput_1",8.0,none,0.7990899528376758,0.2918823189102113,13.4845677530393,1231,116,,,False,30,,0.7438752783964365,0.9428359317000743,0.7824795842613215,0.6224018109827393,0.935582462013347,0.7809652776428867,0.6259931183176797,0.9456442250559898,0.7803347234125266,0.8303891829095134,0.9274904639187813,0.7840591679424167,0.6001811643793888,0.26813449347657875,0.41742077758149493
throughput_3,8,3,markov,classic_quantile,bic,0.8344469190794358,0.8216488853333113,0.8394390009722711,0.8117738058456329,0.47282780112475664,0.9034892353377877,0.9005309788404275,0.9007516273338574,0.9003126060666217,0.3838158871566444,0.18490701001430618,0.1279386290522148,0.3333333333333333,1.0984642534211584,0.8225686711210096,0.8150316407412288,0.8120190496703401,0.8187577949343524,0.5183975150622615,0.8761127596439169,0.8661962537701697,0.8630664906981321,0.8703961991185284,0.3404663195589865,9,"cores_3,cores_1,avg_p_latency_2,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,0.603506324114278,0.1865352988243103,9.717612163862213,1236,111,,,False,30,,0.6466221232368226,0.8181143281365999,0.8344469190794358,0.45892331985845963,0.797447817658241,0.8216488853333113,0.5052153217046834,0.8437710138487743,0.8394390009722711,0.43864553987253374,0.7761117687591007,0.8117738058456329,0.6661133990514273,0.444078962566033,0.47282780112475664
throughput_3,8,4,markov,classic_quantile,bic,0.7661469933184856,0.7441725423910444,0.8011286228391492,0.7311561634679987,0.6344044191710964,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,0.7654046028210839,0.7468207787286629,0.7502158734717431,0.7625747343432099,0.6226317014301898,0.8137982195845698,0.7923019164960501,0.8524195103142471,0.7780557011357214,0.45652343452997796,9,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",2.0,padded,0.4338982901535928,0.17794683808460832,8.983903638087213,1221,126,,,False,30,,0.6050482553823311,0.8084632516703786,0.7661469933184856,0.4461798722421103,0.7717426294371907,0.7441725423910444,0.4781471919290693,0.8246141060780029,0.8011286228391492,0.5049318692658739,0.7479305934783291,0.7311561634679987,1.2105433821994456,0.5876887186856039,0.6344044191710964
throughput_3,8,6,markov,classic_quantile,bic,0.7698589458054937,0.7409091420773858,0.7960918539415012,0.7239202738480058,0.8397470245388994,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.791779820993521,0.6369710467706013,0.5918015771089139,0.6179721119243392,0.6044440409384201,1.1672336686754525,0.8464391691394659,0.8165524648868955,0.8826989547035252,0.7946721396964551,0.5593782054249723,9,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",2.0,padded,0.4137221039272845,0.20685857092030346,8.378760145045817,1117,230,,,False,30,,0.5508537490720119,0.7505567928730512,0.7698589458054937,0.3908878582253195,0.7084558846088383,0.7409091420773858,0.44004339886752364,0.7393170080772102,0.7960918539415012,0.3759893473955802,0.7093538696052146,0.7239202738480058,1.4322001733512713,0.9161531635609195,0.8397470245388994
throughput_3,8,8,markov,classic_quantile,bic,0.7134372680029696,0.6897668900140471,0.7364781197778719,0.6818098567880739,1.159387361614869,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,0.7134372680029696,0.6897668900140471,0.7364781197778719,0.6818098567880739,1.1833601190584746,0.7908011869436202,0.7742339244186356,0.8293740631546178,0.7621419451971903,0.7552784588616067,9,"data_quality_3,throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,throughput_3",3.0,padded,0.4274750491604209,0.2404977660626173,8.55807396885939,1006,341,,,False,30,,0.4669636228656273,0.5501113585746102,0.7134372680029696,0.33674452563863544,0.4659596741880093,0.6897668900140471,0.3856101854837072,0.4969535146255894,0.7364781197778719,0.3211618035993282,0.46547843151652446,0.6818098567880739,1.9365115213534354,1.4575492768935048,1.159387361614869
throughput_3,8,10,markov,classic_quantile,bic,0.6488492947290274,0.6267083679293387,0.656668514075807,0.6194052700229787,1.3685209218558194,0.7646622123236823,0.7395943335402728,0.7396810559582467,0.7395133780811662,0.10022271714922049,0.02821512493294346,0.016690922321266143,0.09148809523809523,2.302437419237181,0.6488492947290274,0.6267083679293387,0.656668514075807,0.6194052700229787,1.4048717157141157,0.7366468842729971,0.7106328253683368,0.7408392853109022,0.7056311873663502,1.2171622176383114,9,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",1.0,padded,0.3673762921243906,0.23627732903696597,8.824527945136651,941,406,,,False,30,,0.4446919079435783,0.6095025983667409,0.6488492947290274,0.29533164159943476,0.5889502961945638,0.6267083679293387,0.3411929870672191,0.5951793455786918,0.656668514075807,0.276696058011535,0.6016188323455479,0.6194052700229787,2.1725796632425136,1.2242749427768895,1.3685209218558194
throughput_3,8,2,markov,classic_quantile,aic,0.8544914625092799,0.8473679098679099,0.8710957501280081,0.8406420379770634,0.37389067671818677,0.9547141796585004,0.9540158032026138,0.9541007097597565,0.9539319958101684,0.43875278396436523,0.30495356037151705,0.21937639198218262,0.5,0.6931471805599454,0.8277654046028211,0.8204998598480845,0.8370237041643744,0.8153553299492385,0.3746057794393749,0.8545994065281899,0.8488910241012091,0.8639146446883844,0.8434554423798635,0.31289291395940655,10,"throughput_2,buffer_size_3,process_resident_memory_bytes_1,data_quality_1,avg_p_latency_2,avg_p_latency_3,process_virtual_memory_bytes_1,process_virtual_memory_bytes_2,throughput_3,throughput_1",14.0,trimmed,0.8993356188293546,0.18900995887815952,19.401956954039633,1273,74,,,False,30,,0.779510022271715,0.8997772828507795,0.8544914625092799,0.6526701817048427,0.8887548458889549,0.8473679098679099,0.6405380503918376,0.8906227718633983,0.8710957501280081,0.8465341422486123,0.8869919570523157,0.8406420379770634,0.533250053633206,0.26115211774815855,0.37389067671818677
throughput_3,8,3,markov,classic_quantile,aic,0.7876763177431328,0.7640311242206975,0.7924865167077453,0.7534947431154707,0.5560510992672361,0.9034892353377877,0.9005309788404275,0.9007516273338574,0.9003126060666217,0.3838158871566444,0.18490701001430618,0.1279386290522148,0.3333333333333333,1.0984642534211584,0.8247958426132146,0.8132593966797662,0.8303868785698262,0.8033681037515912,0.5724722646353382,0.8516320474777448,0.8311317253930053,0.835829886347535,0.8281556849730434,0.35771344607058564,9,"data_quality_3,cores_3,avg_p_latency_2,buffer_size_2,process_virtual_memory_bytes_2,buffer_size_3,throughput_2,throughput_1,throughput_3",7.0,padded,0.9744675839319825,0.2878652468789369,12.523597833933309,1153,194,,,False,30,,0.6458797327394209,0.7891610987379362,0.7876763177431328,0.46371859096031304,0.7440423932450028,0.7640311242206975,0.5145315559336665,0.816472927204094,0.7924865167077453,0.43913652809358333,0.7240653823449678,0.7534947431154707,0.7389094891367921,0.49597338421650894,0.5560510992672361
throughput_3,8,4,markov,classic_quantile,aic,0.7906458797327395,0.7715868864752751,0.8078194251590589,0.7583991867125219,0.669776310105506,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,0.7809948032665182,0.7551088137784155,0.7630850275580013,0.7537376077429254,0.9242759929768584,0.8686943620178041,0.8643668977855072,0.86592587641773,0.8694880980761939,0.4549548762391979,9,"cores_3,cores_1,buffer_size_3,throughput_2,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,1.0119841711129993,0.23550361301749945,10.97736424091272,1185,162,,,False,30,,0.6005939123979213,0.7126948775055679,0.7906458797327395,0.39779225680883157,0.6196942440149055,0.7715868864752751,0.41667317103248724,0.6924440321177203,0.8078194251590589,0.42169047717937763,0.6084439401407866,0.7583991867125219,1.1254105826662546,0.8188480319036744,0.669776310105506
throughput_3,8,6,markov,classic_quantile,aic,0.7030438010393467,0.6686794331683398,0.6695030129351337,0.6694106426296799,1.0337766271626252,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.7917798209935207,0.7683741648106904,0.7416200071310696,0.8022219941100922,0.7288062350207593,0.9461767561898573,0.7373887240356083,0.720918071234815,0.7502393552371078,0.7153428686312872,0.9696317481378531,9,"cores_1,throughput_2,buffer_size_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,1.036144106881693,0.26191261201165617,9.873825800837949,1075,272,,,False,30,,0.48478099480326653,0.7364513734224202,0.7030438010393467,0.34491926450202404,0.6860499493279749,0.6686794331683398,0.39448039350986974,0.7670446699464556,0.6695030129351337,0.3111928199580443,0.6644731391783048,0.6694106426296799,1.5367107891916059,0.855003924927225,1.0337766271626252
throughput_3,8,8,markov,classic_quantile,aic,0.5961395694135115,0.5473552139750252,0.5780491752318839,0.5478379077293059,1.5988839231097625,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,0.6933927245731255,0.6672082305985807,0.6729622051337727,0.6729148609660225,1.278740163909187,0.7759643916913946,0.738487516508478,0.7418733510312874,0.7414379389867272,0.8812764239586525,9,"scrape_duration_seconds_3,scrape_duration_seconds_2,buffer_size_1,throughput_2,buffer_size_3,throughput_1,avg_p_latency_3,python_gc_objects_collected_total_1,throughput_3",7.0,padded,1.1978261950425804,0.6729569849558175,11.533011068124324,205,1142,,,False,30,,0.512249443207127,0.7253155159613957,0.5961395694135115,0.33911908697037785,0.6847744992699359,0.5473552139750252,0.37861193860540887,0.7050695059119871,0.5780491752318839,0.330762104267038,0.6904326856269225,0.5478379077293059,1.5262171697908578,0.9834016598147798,1.5988839231097625
