target,K,fs,disc,score,accuracy,mean_prob_true,n_features_including_target,features,time_sec,model_pkl_path,edges_csv_path,error
throughput_3,8,mrmr,dbscan,bic,0.3663663663663664,0.2426993058011379,7.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'throughput_3']",11.10277516699989,,,
throughput_3,8,mrmr,dbscan,aic,0.6166166166166166,0.40299551722047305,7.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'throughput_3']",11.295982083000126,,,
throughput_3,8,pca,classic_uniform,bic,,,,,0.806583000000046,,,1
throughput_3,8,pca,classic_uniform,aic,,,,,0.9381207920000634,,,1
throughput_3,8,pca,classic_quantile,bic,0.1841841841841842,0.19006339257192287,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_3']",1.203975833000186,,,
throughput_3,8,pca,classic_quantile,aic,0.1831831831831832,0.21425183018017047,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_3']",1.9820065419999082,,,
throughput_3,8,pca,kmeans,bic,0.14414414414414414,0.19888902448073248,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_3']",0.9865132079999057,,,
throughput_3,8,pca,kmeans,aic,0.34934934934934936,0.26554763717278557,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_3']",1.2094219579998935,,,
throughput_3,8,pca,dbscan,bic,0.12912912912912913,0.050709553252203866,8.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'throughput_3']",0.9648349999997663,,,
throughput_3,8,pca,dbscan,aic,0.002002002002002002,0.023515822097972632,8.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'throughput_3']",1.153965750000225,,,
throughput_3,12,markov,classic_uniform,bic,0.6916916916916916,0.7641451308048096,13.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'throughput_3']",5.694827875000101,,,
throughput_3,12,markov,classic_uniform,aic,0.6916916916916916,0.7572674184212272,13.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'throughput_3']",6.040657416999693,,,
throughput_3,12,markov,classic_quantile,bic,0.44844844844844844,0.3279159636106625,13.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'throughput_3']",6.122975499999939,,,
throughput_3,12,markov,classic_quantile,aic,0.4494494494494494,0.3552249741978116,13.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'throughput_3']",6.027610791999905,,,
throughput_3,12,markov,kmeans,bic,0.6916916916916916,0.7609028383257651,13.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'throughput_3']",5.64025649999985,,,
throughput_3,12,markov,kmeans,aic,0.6926926926926927,0.41162323925865196,13.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'throughput_3']",5.985052374999668,,,
throughput_3,12,markov,dbscan,bic,0.34234234234234234,0.18212288865878898,10.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'throughput_3']",5.187534167000194,,,
throughput_3,12,markov,dbscan,aic,0.6126126126126126,0.4404091326060833,10.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'throughput_3']",5.28429508399995,,,
throughput_3,12,mrmr,classic_uniform,bic,,,,,23.87751970799991,,,2
throughput_3,12,mrmr,classic_uniform,aic,,,,,24.536379500000294,,,2
throughput_3,12,mrmr,classic_quantile,bic,0.4494494494494494,0.25744308709962077,11.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'scrape_duration_seconds_2', 'throughput_3']",24.681031624999832,,,
throughput_3,12,mrmr,classic_quantile,aic,0.4494494494494494,0.29599993034590233,11.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'scrape_duration_seconds_2', 'throughput_3']",24.761984457999915,,,
throughput_3,12,mrmr,kmeans,bic,0.6926926926926927,0.7475529820814122,11.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'scrape_duration_seconds_2', 'throughput_3']",24.56921262500009,,,
throughput_3,12,mrmr,kmeans,aic,0.6916916916916916,0.756043674766834,11.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'scrape_duration_seconds_2', 'throughput_3']",24.778686624999864,,,
throughput_3,12,mrmr,dbscan,bic,0.37237237237237236,0.12737583904674787,9.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'throughput_3']",24.018249666999964,,,
throughput_3,12,mrmr,dbscan,aic,0.6176176176176176,0.4061912249464026,9.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'throughput_3']",24.051946249999673,,,
throughput_3,12,pca,classic_uniform,bic,,,,,1.390232499999911,,,1
throughput_3,12,pca,classic_uniform,aic,,,,,1.7289860410000983,,,1
throughput_3,12,pca,classic_quantile,bic,0.14314314314314314,0.24634142824776695,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",2.1491602500000226,,,
throughput_3,12,pca,classic_quantile,aic,0.13813813813813813,0.24665642104305985,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",4.347262708000017,,,
throughput_3,12,pca,kmeans,bic,0.14314314314314314,0.17652530198249408,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",1.6597665829999642,,,
throughput_3,12,pca,kmeans,aic,0.5905905905905906,0.29932898459972074,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",2.533355584000219,,,
throughput_3,12,pca,dbscan,bic,0.13313313313313313,0.08120795605052655,12.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",1.2818175829997926,,,
throughput_3,12,pca,dbscan,aic,0.002002002002002002,0.026541794381796917,12.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",1.9744427499999802,,,
throughput_3,20,markov,classic_uniform,bic,,,,,6.8226123750000625,,,2
throughput_3,20,markov,classic_uniform,aic,,,,,7.222532124999816,,,2
throughput_3,20,markov,classic_quantile,bic,0.44844844844844844,0.3304447907998416,21.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_objects_collected_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'throughput_1', 'throughput_3']",7.489235875000304,,,
throughput_3,20,markov,classic_quantile,aic,0.44844844844844844,0.35508466421133394,21.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_objects_collected_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'throughput_1', 'throughput_3']",7.905644875000235,,,
throughput_3,20,markov,kmeans,bic,,,,,6.134604416999991,,,3
throughput_3,20,markov,kmeans,aic,,,,,6.531297832999826,,,3
throughput_3,20,markov,dbscan,bic,0.37237237237237236,0.25106507172024356,18.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_objects_collected_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'throughput_1', 'throughput_3']",6.396721499999785,,,
throughput_3,20,markov,dbscan,aic,0.6176176176176176,0.4100337007999119,18.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_objects_collected_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'throughput_1', 'throughput_3']",6.525458125000114,,,
throughput_3,20,mrmr,classic_uniform,bic,,,,,63.13757333400008,,,2
throughput_3,20,mrmr,classic_uniform,aic,,,,,63.04636479200008,,,2
throughput_3,20,mrmr,classic_quantile,bic,0.14314314314314314,0.2993370920890118,17.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'scrape_duration_seconds_2', 'python_gc_objects_collected_total_8', 'python_gc_collections_total_7', 'data_quality_3', 'python_gc_objects_collected_total_9', 'process_resident_memory_bytes_1', 'process_virtual_memory_bytes_3', 'throughput_3']",64.41771962500025,,,
throughput_3,20,mrmr,classic_quantile,aic,0.45045045045045046,0.35806893941085366,17.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'scrape_duration_seconds_2', 'python_gc_objects_collected_total_8', 'python_gc_collections_total_7', 'data_quality_3', 'python_gc_objects_collected_total_9', 'process_resident_memory_bytes_1', 'process_virtual_memory_bytes_3', 'throughput_3']",65.25850291699999,,,
throughput_3,20,mrmr,kmeans,bic,,,,,62.7910285830003,,,3
throughput_3,20,mrmr,kmeans,aic,,,,,64.09167529200022,,,3
throughput_3,20,mrmr,dbscan,bic,0.37237237237237236,0.2510650717202436,15.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'python_gc_objects_collected_total_8', 'python_gc_collections_total_7', 'data_quality_3', 'python_gc_objects_collected_total_9', 'process_resident_memory_bytes_1', 'process_virtual_memory_bytes_3', 'throughput_3']",64.6803030420001,,,
throughput_3,20,mrmr,dbscan,aic,0.6176176176176176,0.4100337007999119,15.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'python_gc_objects_collected_total_1', 'buffer_size_2', 'python_gc_objects_collected_total_8', 'python_gc_collections_total_7', 'data_quality_3', 'python_gc_objects_collected_total_9', 'process_resident_memory_bytes_1', 'process_virtual_memory_bytes_3', 'throughput_3']",63.37224370800004,,,
throughput_3,20,pca,classic_uniform,bic,,,,,3.378223917000014,,,1
throughput_3,20,pca,classic_uniform,aic,,,,,5.047838041999967,,,1
throughput_3,20,pca,classic_quantile,bic,0.13213213213213212,0.17837904930326018,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",5.312329750000117,,,
throughput_3,20,pca,classic_quantile,aic,0.14814814814814814,0.23219402009055626,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",26.74148566699978,,,
throughput_3,20,pca,kmeans,bic,0.13913913913913914,0.2248546964578926,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",4.55130999999983,,,
throughput_3,20,pca,kmeans,aic,0.2122122122122122,0.24942034893315548,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",9.185053959000015,,,
throughput_3,20,pca,dbscan,bic,0.13313313313313313,0.08120795605052655,20.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",2.862044750000223,,,
throughput_3,20,pca,dbscan,aic,0.002002002002002002,0.02654179438179692,20.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",4.162649375000001,,,
