K,fs,disc,score,accuracy,mean_prob_true,n_features_including_target,features,time_sec,error
50,markov,classic_uniform,aic,0.44,0.38867978200315184,23.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",10.65790949999996,
50,markov,classic_quantile,bic,0.84,0.6653287530119062,21.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'python_gc_collections_total', 'throughput']",9.797811750000164,
50,markov,classic_quantile,aic,0.708,0.5672166896440071,21.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'python_gc_collections_total', 'throughput']",10.492402333999962,
50,markov,kmeans,bic,0.44,0.398769245789193,23.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",9.877412292000145,
50,markov,kmeans,aic,0.44,0.398769245789193,23.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",10.510401708000018,
50,markov,dbscan,bic,0.0,0.029459059610466264,12.0,"['cores', 'data_quality', 'container_memory_cache', 'avg_p_latency', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_mapped_file', 'container_fs_reads_bytes_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'container_fs_inodes_free', 'throughput']",8.176910249999992,
50,markov,dbscan,aic,0.0,0.03041988228030668,12.0,"['cores', 'data_quality', 'container_memory_cache', 'avg_p_latency', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_mapped_file', 'container_fs_reads_bytes_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'container_fs_inodes_free', 'throughput']",8.53679975,
50,mrmr,classic_uniform,bic,0.44,0.38796166337019594,22.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'container_memory_failures_total', 'python_gc_collections_total', 'throughput']",61.3263918749999,
50,mrmr,classic_uniform,aic,0.44,0.389999263647719,22.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'container_memory_failures_total', 'python_gc_collections_total', 'throughput']",61.89751383299995,
50,mrmr,classic_quantile,bic,0.84,0.6653287530119062,21.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'python_gc_collections_total', 'throughput']",61.30548237499988,
50,mrmr,classic_quantile,aic,0.708,0.5672166896440071,21.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'python_gc_collections_total', 'throughput']",62.530046500000026,
50,mrmr,kmeans,bic,0.44,0.398769245789193,22.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'container_memory_failures_total', 'python_gc_collections_total', 'throughput']",61.510454957999855,
50,mrmr,kmeans,aic,0.44,0.39876924578919304,22.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'container_memory_failures_total', 'python_gc_collections_total', 'throughput']",62.42266220900001,
50,mrmr,dbscan,bic,0.0,0.029459059610466264,11.0,"['container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'data_quality', 'container_memory_max_usage_bytes', 'container_memory_mapped_file', 'cores', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_failures_total', 'throughput']",59.795130208000046,
50,mrmr,dbscan,aic,0.0,0.03041988228030668,11.0,"['container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'data_quality', 'container_memory_max_usage_bytes', 'container_memory_mapped_file', 'cores', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_failures_total', 'throughput']",59.59485062500016,
50,pca,classic_uniform,bic,0.468,0.4953724408369426,48.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'pca_27', 'pca_28', 'pca_29', 'pca_30', 'pca_31', 'pca_32', 'pca_33', 'pca_34', 'pca_35', 'pca_36', 'pca_37', 'pca_38', 'pca_42', 'pca_43', 'pca_44', 'pca_45', 'pca_46', 'pca_47', 'pca_48', 'pca_49', 'pca_50', 'throughput']",12.282527250000157,
50,pca,classic_uniform,aic,0.696,0.4246363695708137,48.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'pca_27', 'pca_28', 'pca_29', 'pca_30', 'pca_31', 'pca_32', 'pca_33', 'pca_34', 'pca_35', 'pca_36', 'pca_37', 'pca_38', 'pca_42', 'pca_43', 'pca_44', 'pca_45', 'pca_46', 'pca_47', 'pca_48', 'pca_49', 'pca_50', 'throughput']",15.570620708999968,
50,pca,classic_quantile,bic,0.332,0.437788483767744,27.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'throughput']",3.9644883749999735,
50,pca,classic_quantile,aic,0.664,0.3587202874502657,27.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'throughput']",15.113844540999935,
50,pca,kmeans,bic,0.14,0.2513983951471176,27.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'throughput']",3.999044541000103,
50,pca,kmeans,aic,0.5,0.35404702663339266,27.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'throughput']",5.476870624999947,
50,pca,dbscan,bic,,,,,0.1964192909999838,The node throughput_t1 is not in the digraph.
50,pca,dbscan,aic,0.42,0.16234126874913998,3.0,"['pca_11', 'pca_12', 'throughput']",0.27943491699988954,
80,markov,classic_uniform,bic,0.44,0.3879616633701959,23.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",9.788777457999913,
80,markov,classic_uniform,aic,0.44,0.38867978200315184,23.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",10.466999833999807,
80,markov,classic_quantile,bic,0.84,0.6653287530119062,21.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'python_gc_collections_total', 'throughput']",9.555460708000055,
80,markov,classic_quantile,aic,0.708,0.5672166896440071,21.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'python_gc_collections_total', 'throughput']",10.484837499999912,
80,markov,kmeans,bic,0.44,0.398769245789193,23.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",9.899440624999897,
80,markov,kmeans,aic,0.44,0.398769245789193,23.0,"['cores', 'data_quality', 'container_fs_usage_bytes', 'container_last_seen', 'container_memory_cache', 'avg_p_latency', 'container_cpu_cfs_throttled_seconds_total', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_working_set_bytes', 'container_memory_usage_bytes', 'container_memory_mapped_file', 'container_cpu_system_seconds_total', 'container_cpu_usage_seconds_total', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_user_seconds_total', 'container_fs_reads_bytes_total', 'container_cpu_cfs_periods_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",10.285093833000019,
80,markov,dbscan,bic,0.0,0.029459059610466264,12.0,"['cores', 'data_quality', 'container_memory_cache', 'avg_p_latency', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_mapped_file', 'container_fs_reads_bytes_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'container_fs_inodes_free', 'throughput']",8.035078625000097,
80,markov,dbscan,aic,0.0,0.03041988228030668,12.0,"['cores', 'data_quality', 'container_memory_cache', 'avg_p_latency', 'container_memory_rss', 'container_memory_max_usage_bytes', 'container_memory_mapped_file', 'container_fs_reads_bytes_total', 'container_spec_cpu_quota', 'container_memory_failures_total', 'container_fs_inodes_free', 'throughput']",8.129349291999915,
80,mrmr,classic_uniform,bic,0.44,0.38796166337019594,23.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",75.50222320800003,
80,mrmr,classic_uniform,aic,0.44,0.38867978200315184,23.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",78.38431716599985,
80,mrmr,classic_quantile,bic,0.84,0.6653287530119062,21.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'python_gc_collections_total', 'throughput']",75.99001508300012,
80,mrmr,classic_quantile,aic,0.708,0.5672166896440071,21.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'python_gc_collections_total', 'throughput']",76.8421441659998,
80,mrmr,kmeans,bic,0.44,0.398769245789193,23.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",76.02580741600013,
80,mrmr,kmeans,aic,0.44,0.39876924578919304,23.0,"['container_fs_usage_bytes', 'container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'container_cpu_cfs_throttled_seconds_total', 'data_quality', 'container_memory_max_usage_bytes', 'container_cpu_user_seconds_total', 'container_memory_mapped_file', 'container_last_seen', 'container_cpu_system_seconds_total', 'cores', 'container_memory_working_set_bytes', 'container_cpu_cfs_throttled_periods_total', 'container_cpu_usage_seconds_total', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_usage_bytes', 'container_cpu_cfs_periods_total', 'container_memory_failures_total', 'python_gc_collections_total', 'container_fs_inodes_free', 'throughput']",76.57669491600018,
80,mrmr,dbscan,bic,0.0,0.029459059610466267,12.0,"['container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'data_quality', 'container_memory_max_usage_bytes', 'container_memory_mapped_file', 'cores', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_failures_total', 'container_fs_inodes_free', 'throughput']",74.13300945799983,
80,mrmr,dbscan,aic,0.0,0.03041988228030668,12.0,"['container_fs_reads_bytes_total', 'avg_p_latency', 'container_memory_cache', 'data_quality', 'container_memory_max_usage_bytes', 'container_memory_mapped_file', 'cores', 'container_memory_rss', 'container_spec_cpu_quota', 'container_memory_failures_total', 'container_fs_inodes_free', 'throughput']",74.22985158400024,
80,pca,classic_uniform,bic,0.152,0.2755214919850583,67.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'pca_27', 'pca_28', 'pca_29', 'pca_30', 'pca_31', 'pca_32', 'pca_33', 'pca_34', 'pca_35', 'pca_36', 'pca_37', 'pca_38', 'pca_42', 'pca_43', 'pca_44', 'pca_45', 'pca_46', 'pca_47', 'pca_48', 'pca_49', 'pca_50', 'pca_51', 'pca_52', 'pca_53', 'pca_54', 'pca_55', 'pca_56', 'pca_57', 'pca_58', 'pca_59', 'pca_60', 'pca_61', 'pca_62', 'pca_63', 'pca_64', 'pca_65', 'pca_66', 'pca_67', 'pca_68', 'pca_69', 'throughput']",25.397135333999813,
80,pca,classic_uniform,aic,,,,,30.85784695800021,einstein sum subscripts string contains too many subscripts in the output
80,pca,classic_quantile,bic,0.716,0.659804391008293,43.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'pca_54', 'pca_55', 'pca_56', 'pca_57', 'pca_58', 'pca_59', 'pca_60', 'pca_61', 'pca_62', 'pca_63', 'pca_64', 'pca_65', 'pca_66', 'pca_67', 'pca_68', 'pca_69', 'throughput']",10.286535000000185,
80,pca,classic_quantile,aic,,,,,16.317564875000244,einstein sum subscripts string contains too many subscripts in the output
80,pca,kmeans,bic,0.144,0.2315568078941537,43.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'pca_54', 'pca_55', 'pca_56', 'pca_57', 'pca_58', 'pca_59', 'pca_60', 'pca_61', 'pca_62', 'pca_63', 'pca_64', 'pca_65', 'pca_66', 'pca_67', 'pca_68', 'pca_69', 'throughput']",9.980741833999673,
80,pca,kmeans,aic,0.24,0.3482958719260252,43.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'pca_21', 'pca_22', 'pca_23', 'pca_24', 'pca_25', 'pca_26', 'pca_54', 'pca_55', 'pca_56', 'pca_57', 'pca_58', 'pca_59', 'pca_60', 'pca_61', 'pca_62', 'pca_63', 'pca_64', 'pca_65', 'pca_66', 'pca_67', 'pca_68', 'pca_69', 'throughput']",13.149265749999813,
80,pca,dbscan,bic,,,,,0.26083304100029636,The node throughput_t1 is not in the digraph.
80,pca,dbscan,aic,0.42,0.16234126874913998,3.0,"['pca_11', 'pca_12', 'throughput']",0.33661116599978413,
