target,K,n_bins,fs,disc,score,accuracy,mean_prob_true,mae,accuracy_t2,mae_t2,naive_dbn_accuracy,naive_dbn_mean_prob,naive_dbn_mae,persistence_accuracy,majority_accuracy,majority_class,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error
throughput_3,12,4.0,markov,kmeans,aic,0.8270230141054195,0.5209043403550667,24.892054826603108,,,0.44766146993318484,0.3743557012840606,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,13.0,"throughput_2,scrape_duration_seconds_3,avg_p_latency_3,data_quality_1,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,throughput_3",5.0,padded,1.4415309299947694,0.45073989301454276,9.965802078950219,1143.0,204.0,,,False,30,
throughput_3,12,5.0,markov,kmeans,aic,0.593170007423905,0.35711276590745666,63.60304090696871,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,13.0,"throughput_2,scrape_duration_seconds_3,scrape_duration_seconds_2,avg_p_latency_3,data_quality_1,cores_2,buffer_size_3,python_gc_objects_collected_total_4,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",8.0,padded,2.361172450007871,0.6863862919854,10.830089455936104,877.0,470.0,,,False,30,
throughput_3,12,6.0,markov,kmeans,aic,0.5902004454342984,0.37709322655866784,40.39236250232742,,,0.25092798812175204,0.217594517308697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,13.0,"throughput_2,scrape_duration_seconds_3,scrape_duration_seconds_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,throughput_3",4.0,padded,1.068451673956588,0.6813903528964147,9.212648074957542,858.0,489.0,,,False,30,
throughput_3,12,8.0,markov,kmeans,aic,0.7282850779510023,0.5826702135432533,35.278312265162164,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,python_gc_objects_collected_total_5,python_gc_objects_collected_total_6,throughput_3",2.0,padded,0.9387927380157635,0.48460082500241697,7.791426633950323,1065.0,282.0,,,False,30,
throughput_3,12,,markov,dbscan,bic,0.25686711210096513,0.12278524007014083,95.53430693948681,,,0.09502598366740905,0.04152576612596705,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,11.0,"throughput_2,data_quality_3,cores_1,buffer_size_1,data_quality_1,avg_p_latency_1,buffer_size_2,cores_2,throughput_1,buffer_size_3,throughput_3",10.0,padded,0.4921755100367591,0.3192977560684085,10.866197295952588,475.0,872.0,,,False,30,
throughput_3,12,,markov,dbscan,aic,0.17965850037119524,0.08218732923577593,62.0785526318052,,,0.09502598366740905,0.04152576612596704,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,8.0,"throughput_2,data_quality_3,cores_1,data_quality_1,buffer_size_3,throughput_1,avg_p_latency_1,throughput_3",5.0,padded,0.5885498370043933,0.49341675301548094,16.543714207946323,560.0,787.0,,,False,30,
throughput_3,12,2.0,mrmr,classic_uniform,bic,0.9398663697104677,0.8387146985683849,14.440089086859688,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.0778007310582325,0.28272783500142395,31.996390865999274,1279.0,68.0,,,False,30,
throughput_3,12,3.0,mrmr,classic_uniform,bic,0.8849294729027468,0.6036074883747766,20.560785284170585,,,0.6993318485523385,0.5641388270230142,62.63314361131733,0.9198218262806236,0.6993318485523385,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.065509352949448,0.4020724800648168,32.19783013802953,1114.0,233.0,,,False,30,
throughput_3,12,4.0,mrmr,classic_uniform,bic,0.7193763919821826,0.6381365624889817,36.991586241029445,,,0.4669636228656273,0.38632936016937497,91.6321702548874,0.8960653303637713,0.4669636228656273,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.903029665001668,0.4303211090154946,31.592883839970455,988.0,359.0,,,False,30,
throughput_3,12,5.0,mrmr,classic_uniform,bic,0.7809948032665182,0.6519819966343915,29.165414501361052,,,0.4446919079435783,0.33940677500068733,94.76976985894579,0.8975501113585747,0.4446919079435783,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.900809058919549,0.5934279429493472,31.79898232501,907.0,440.0,,,False,30,
throughput_3,12,6.0,mrmr,classic_uniform,bic,0.7045285820341499,0.6158176670595688,35.060298605955616,,,0.2969561989606533,0.27455552805961125,104.94319887816549,0.8485523385300668,0.2969561989606533,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.9189522359520197,0.4628024169942364,31.79304305301048,815.0,532.0,,,False,30,
throughput_3,12,8.0,mrmr,classic_uniform,bic,0.635486265775798,0.517166359509136,40.02222222222222,,,0.25315515961395696,0.2102098971651681,116.10009898539964,0.8418708240534521,0.25315515961395696,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.8223925409838557,0.5333677079761401,32.20181800308637,658.0,689.0,,,False,30,
throughput_3,12,2.0,mrmr,classic_uniform,aic,0.9487750556792873,0.724650069209658,12.300816629547143,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.4624531629960984,0.3367852969095111,32.57076259306632,1279.0,68.0,,,False,30,
throughput_3,12,3.0,mrmr,classic_uniform,aic,0.8433556050482554,0.5706306612584328,30.900602161181226,,,0.6993318485523385,0.5641388270230142,62.63314361131733,0.9198218262806236,0.6993318485523385,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.8625642280094326,0.5392673290334642,33.13220798200928,1114.0,233.0,,,False,30,
throughput_3,12,4.0,mrmr,classic_uniform,aic,0.7512991833704529,0.4003623409932145,34.31749566938876,,,0.4669636228656273,0.38632936016937497,91.6321702548874,0.8960653303637713,0.4669636228656273,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.6349603409180418,0.5248253419995308,33.39694915898144,988.0,359.0,,,False,30,
throughput_3,12,5.0,mrmr,classic_uniform,aic,0.7149220489977728,0.5487698897614369,39.433922296461276,,,0.4446919079435783,0.33940677500068733,94.76976985894579,0.8975501113585747,0.4446919079435783,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.73988692893181,0.6785734680015594,32.7962736239424,907.0,440.0,,,False,30,
throughput_3,12,6.0,mrmr,classic_uniform,aic,0.6362286562731997,0.3510689864202344,40.646176688938375,,,0.2969561989606533,0.27455552805961125,104.94319887816549,0.8485523385300668,0.2969561989606533,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.1506634489633143,0.7161409060936421,33.13008146698121,815.0,532.0,,,False,30,
throughput_3,12,8.0,mrmr,classic_uniform,aic,0.5983667409057164,0.42938966970385356,48.44560752289038,,,0.25315515961395696,0.2102098971651681,116.10009898539964,0.8418708240534521,0.25315515961395696,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.4864209099905565,0.731233355938457,34.04290485801175,658.0,689.0,,,False,30,
throughput_3,12,2.0,mrmr,classic_quantile,bic,0.8455827765404603,0.7888686024608471,37.08072259341747,,,0.43875278396436523,0.5,134.7741648106904,0.9547141796585004,0.5612472160356348,1.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.3381988629698753,0.36671177099924535,31.929494528914802,1217.0,130.0,,,False,30,
throughput_3,12,3.0,mrmr,classic_quantile,bic,0.7780252412769116,0.6627064300741311,31.310067640023103,,,0.3838158871566444,0.33338282603316005,101.79754598696694,0.9034892353377877,0.3838158871566444,1.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.317074603983201,0.5166301840217784,32.57651396805886,973.0,374.0,,,False,30,
throughput_3,12,4.0,mrmr,classic_quantile,bic,0.6948775055679287,0.5858423454219961,32.474102944815634,,,0.12694877505567928,0.24998178393686932,131.78745360059392,0.9079435783221975,0.12694877505567928,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.107855731039308,0.5900306270923465,31.713445886038244,833.0,514.0,,,False,30,
throughput_3,12,5.0,mrmr,classic_quantile,bic,0.7178916109873794,0.474721310741661,28.365652066320212,,,0.14996288047512993,0.20002942066045257,117.27908933432317,0.8626577579806979,0.14996288047512993,1.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.1169599579880014,0.7795574220363051,32.80263152497355,665.0,682.0,,,False,30,
throughput_3,12,6.0,mrmr,classic_quantile,bic,0.6317743132887899,0.5459784785059875,40.54244823888477,,,0.19970304380103934,0.16667037861915368,201.82587230883442,0.8596881959910914,0.19970304380103934,5.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.1270840039942414,0.6116302539594471,32.63018150103744,600.0,747.0,,,False,30,
throughput_3,12,8.0,mrmr,classic_quantile,bic,0.5835189309576837,0.49705070410897395,34.75477295223954,,,0.15293244246473645,0.12515339299953257,91.66214736451374,0.8433556050482554,0.15293244246473645,5.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.098906057071872,0.7020544540137053,32.209211086970754,413.0,934.0,,,False,30,
throughput_3,12,2.0,mrmr,classic_quantile,aic,0.8492947290274685,0.7476896447618346,36.18935906953724,,,0.43875278396436523,0.5,134.7741648106904,0.9547141796585004,0.5612472160356348,1.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.5346826349850744,0.34423810499720275,32.54722118098289,1217.0,130.0,,,False,30,
throughput_3,12,3.0,mrmr,classic_quantile,aic,0.8307349665924276,0.6969828072763055,29.48840633506558,,,0.3838158871566444,0.33338282603316005,101.79754598696694,0.9034892353377877,0.3838158871566444,1.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.101410964038223,0.7756369380513206,33.72185209102463,973.0,374.0,,,False,30,
throughput_3,12,4.0,mrmr,classic_quantile,aic,0.5538233110616184,0.4792033731439963,61.71529943083395,,,0.12694877505567928,0.24998178393686932,131.78745360059392,0.9079435783221975,0.12694877505567928,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.926916859927587,0.8285177740035579,34.036888614995405,833.0,514.0,,,False,30,
throughput_3,12,5.0,mrmr,classic_quantile,aic,0.7000742390497402,0.33548695709466236,30.580017322444935,,,0.14996288047512993,0.20002942066045257,117.27908933432317,0.8626577579806979,0.14996288047512993,1.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.322187947924249,1.038648891961202,33.74840108701028,665.0,682.0,,,False,30,
throughput_3,12,6.0,mrmr,classic_quantile,aic,0.5924276169265034,0.4382409045511983,37.09769034067475,,,0.19970304380103934,0.16667037861915368,201.82587230883442,0.8596881959910914,0.19970304380103934,5.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.7386516639962792,0.9654082979541272,34.470894625992514,600.0,747.0,,,False,30,
throughput_3,12,8.0,mrmr,classic_quantile,aic,0.5426874536005939,0.29814940098837267,47.999242143033904,,,0.15293244246473645,0.12515339299953257,91.66214736451374,0.8433556050482554,0.15293244246473645,5.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.355744085041806,1.6664953220169991,34.86660104000475,413.0,934.0,,,False,30,
throughput_3,12,2.0,mrmr,kmeans,bic,0.9161098737936154,0.8371152078414453,20.144815639693146,,,0.7453600593912398,0.6481247765954522,61.14753773818362,0.9510022271714922,0.7453600593912398,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.211524370010011,0.4090398719999939,32.34283406299073,1240.0,107.0,,,False,30,
throughput_3,12,3.0,mrmr,kmeans,bic,0.7802524127691166,0.5934596502789635,34.66653721479197,,,0.44988864142538976,0.39978250708020563,99.84776367013497,0.9265033407572383,0.44988864142538976,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.0641605159034953,0.5636429849546403,31.948792640003376,1064.0,283.0,,,False,30,
throughput_3,12,4.0,mrmr,kmeans,bic,0.7765404602821084,0.6816777720949903,28.90329827609778,,,0.44766146993318484,0.3743557012840606,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.9435796359321102,0.48624353599734604,31.74997553799767,930.0,417.0,,,False,30,
throughput_3,12,5.0,mrmr,kmeans,bic,0.7520415738678545,0.6143480216852265,29.67178564294057,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.9228911809623241,0.4800292589934543,31.402191514032893,829.0,518.0,,,False,30,
throughput_3,12,6.0,mrmr,kmeans,bic,0.47438752783964366,0.33561559849232536,68.09546878260343,,,0.25092798812175204,0.21759451730869697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.0323000280186534,0.6083361329510808,32.05319152097218,728.0,619.0,,,False,30,
throughput_3,12,8.0,mrmr,kmeans,bic,0.6117297698589458,0.536222485432734,41.32168903712732,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,0.7770179549697787,0.4962824620306492,32.20981718203984,642.0,705.0,,,False,30,
throughput_3,12,2.0,mrmr,kmeans,aic,0.7446176688938382,0.7394832361504893,61.325810442959664,,,0.7453600593912398,0.6481247765954522,61.14753773818362,0.9510022271714922,0.7453600593912398,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.5008468820014969,0.46434799302369356,32.732688250020146,1240.0,107.0,,,False,30,
throughput_3,12,3.0,mrmr,kmeans,aic,0.7817371937639198,0.5529231456533479,35.448091089841185,,,0.44988864142538976,0.39978250708020563,99.84776367013497,0.9265033407572383,0.44988864142538976,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.0801954310154542,0.6157000369857997,33.47022600797936,1064.0,283.0,,,False,30,
throughput_3,12,4.0,mrmr,kmeans,aic,0.8485523385300668,0.4544905743191321,21.902016436540304,,,0.44766146993318484,0.3743557012840606,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,3.9425950220320374,1.7523014160105959,35.60613991098944,930.0,417.0,,,False,30,
throughput_3,12,5.0,mrmr,kmeans,aic,0.6384558277654045,0.4071265741975016,44.0711477923064,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,2.305163779994473,0.5359656870132312,33.62481015303638,829.0,518.0,,,False,30,
throughput_3,12,6.0,mrmr,kmeans,aic,0.5449146250927989,0.36035305760711983,52.154224459325164,,,0.25092798812175204,0.21759451730869697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.724008618039079,0.89653194101993,32.99414839199744,728.0,619.0,,,False,30,
throughput_3,12,8.0,mrmr,kmeans,aic,0.615441722345954,0.4383835634274195,48.28744571502884,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,13.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,throughput_3",,,1.9774448060197756,1.0548931319499388,33.4351997730555,642.0,705.0,,,False,30,
throughput_3,12,,mrmr,dbscan,bic,0.25686711210096513,0.12278524007014083,95.53430693948681,,,0.09502598366740905,0.04152576612596704,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,11.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,buffer_size_2,avg_p_latency_3,data_quality_1,cores_1,throughput_3",,,0.5608777819434181,0.34561141091398895,31.113817365956493,494.0,853.0,,,False,30,
throughput_3,12,,mrmr,dbscan,aic,0.20193021529324426,0.07877227351336259,58.551689441745,,,0.09502598366740905,0.04152576612596704,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,11.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,buffer_size_2,avg_p_latency_3,data_quality_1,cores_1,throughput_3",,,1.0969278550473973,0.8492762540699914,33.09915186208673,214.0,1133.0,,,False,30,
throughput_3,12,2.0,pca,classic_uniform,bic,0.8351893095768375,0.7410566195139736,39.576540460282104,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,1.1202447928953916,0.3551117080496624,1.9413343319902197,1269.0,78.0,,,False,30,
throughput_3,12,3.0,pca,classic_uniform,bic,0.6807720861172977,0.5653246223422851,67.6247793450466,,,0.6993318485523385,0.5641388270230142,62.63314361131733,0.9198218262806236,0.6993318485523385,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,1.1000407109968364,0.42681920202448964,2.002331367111765,1183.0,164.0,,,False,30,
throughput_3,12,4.0,pca,classic_uniform,bic,0.43801039346696363,0.3845653763941908,94.93021529324425,,,0.4669636228656273,0.38632936016937497,91.6321702548874,0.8960653303637713,0.4669636228656273,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,1.1678735190071166,0.3183124059578404,1.9740450800163671,1114.0,233.0,,,False,30,
throughput_3,12,5.0,pca,classic_uniform,bic,0.4446919079435783,0.3348165741644596,94.76976985894579,,,0.4446919079435783,0.33940677500068733,94.76976985894579,0.8975501113585747,0.4446919079435783,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,0.9871550010284409,0.5044864030787721,1.9901132540544495,1020.0,327.0,,,False,30,
throughput_3,12,6.0,pca,classic_uniform,bic,0.2873051224944321,0.2746063798908944,108.62750144353708,,,0.2969561989606533,0.27455552805961125,104.94319887816549,0.8485523385300668,0.2969561989606533,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,0.9236402170499787,0.5142208590405062,1.9447286770446226,1035.0,312.0,,,False,30,
throughput_3,12,8.0,pca,classic_uniform,bic,0.2457312546399406,0.21509949413834567,119.30900767136845,,,0.25315515961395696,0.2102098971651681,116.10009898539964,0.8418708240534521,0.25315515961395696,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,0.7996043449966237,0.4467722539557144,1.7928869030438364,905.0,442.0,,,False,30,
throughput_3,12,2.0,pca,classic_uniform,aic,0.8351893095768375,0.7434469497557489,39.576540460282104,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,1.5561957269674167,0.40479210997000337,2.3980838119750842,1269.0,78.0,,,False,30,
throughput_3,12,3.0,pca,classic_uniform,aic,0.6837416481069042,0.5279753794419767,65.96090076713685,,,0.6993318485523385,0.5641388270230142,62.63314361131733,0.9198218262806236,0.6993318485523385,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,1.914519867976196,0.4938595109852031,2.8815132579766214,1183.0,164.0,,,False,30,
throughput_3,12,4.0,pca,classic_uniform,aic,0.44766146993318484,0.35051361792450614,100.90235090324178,,,0.4669636228656273,0.38632936016937497,91.6321702548874,0.8960653303637713,0.4669636228656273,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,1.9708818480139598,0.5383280810201541,2.985357724945061,1114.0,233.0,,,False,30,
throughput_3,12,5.0,pca,classic_uniform,aic,0.4357832219747587,0.3408947318277379,97.97867854491463,,,0.4446919079435783,0.33940677500068733,94.76976985894579,0.8975501113585747,0.4446919079435783,0.0,13.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,throughput_3",,,2.4993255919544026,0.3824130999855697,3.3780997649300843,1020.0,327.0,,,False,30,
