target,K,n_bins,fs,disc,score,n_folds,n_folds_ok,accuracy,accuracy_std,f1,f1_std,precision,precision_std,recall,recall_std,log_loss,log_loss_std,persistence_accuracy,persistence_accuracy_std,persistence_f1,persistence_precision,persistence_recall,ar_dbn_accuracy,ar_dbn_accuracy_std,ar_dbn_f1,ar_dbn_precision,ar_dbn_recall,ar_dbn_log_loss,ar_dbn_log_loss_std,static_bn_si_accuracy,static_bn_si_accuracy_std,static_bn_si_f1,static_bn_si_precision,static_bn_si_recall,static_bn_si_log_loss,static_bn_si_log_loss_std,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,best_fold_accuracy,best_fold,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,8,markov,classic_uniform,aic,5,4,0.6291477977088997,0.17603561100585036,0.5044385709199324,0.1921446938518746,0.5088290616726026,0.18361277821970248,0.5217130080744249,0.18228984058241635,1.1097613795136176,0.3487711862418925,0.871918863878426,0.029487487082517267,0.8086761343075297,0.8084550411789789,0.8089072874300631,0.32013161048439454,0.09858637861032968,0.05983012075877696,0.04001645131054932,0.125,1.8645849745369758,0.137874389279091,0.8588857454771313,0.033190368455777566,0.8309627134359948,0.8280128096444626,0.8446910070553717,0.6620396677370382,0.1666924828364962,5,"buffer_size_3,throughput_2,data_quality_3,throughput_1,throughput_3",3.0,padded,0.22673040453810245,0.09333745879121125,29.677992947865278,982.25,140.0,0.7762923351158645,3.0,,,False,30,,0.5543672014260249,0.7352941176470589,0.7762923351158645,0.477970103690574,0.661183831308131,0.6337088966501663,0.5889157439832834,0.6898347118425405,0.6324694035008215,0.49237472808989735,0.6635961674525168,0.6466791595658083,1.5449275878296296,1.1138868668055257,0.7869188861800809
throughput_3,4,10,markov,classic_uniform,aic,5,4,0.5464618819275464,0.05605539320673781,0.45943462428944754,0.08018463910585558,0.4718291465721084,0.09602026419237794,0.49693558087819567,0.05413770004236155,1.4682906877856823,0.2282829913472584,0.8665700798250167,0.024442814445027498,0.803330127912967,0.8029763185651146,0.8037051652140822,0.30475906463937474,0.11229039992238667,0.0458509596614246,0.030475906463937476,0.1,2.0795448509011143,0.17910775456843342,0.8065711125829074,0.07533972197545316,0.7647936381897631,0.7757759677693676,0.7768841545940015,0.9435197198066555,0.34546651778163984,5,"throughput_2,data_quality_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.34542986820451915,0.0984206534922123,27.76802082080394,943.25,179.0,0.6131907308377896,3.0,,,False,30,,0.5089126559714795,0.6488413547237076,0.6131907308377896,0.3626102945498802,0.5443521522394877,0.5282471459052408,0.4505470987510277,0.5574934817996235,0.5314643719968383,0.36455915927964944,0.575114681164715,0.5549123496848011,1.8286301137129848,1.3447548349760885,1.2199074396819438
throughput_3,4,2,markov,classic_quantile,bic,5,5,0.8223197349853889,0.09619465038809628,0.8110688340012713,0.09981982747581057,0.8388740293783392,0.07661208972645822,0.8247976813375659,0.08369625605499748,0.387062558216371,0.13212405041610062,0.956870840297586,0.008228721507206124,0.95376644506274,0.9538271651095384,0.9537063941705369,0.5353664982547702,0.1354301785476625,0.34454543363401285,0.2676832491273851,0.5,0.6931010928220311,4.286213266678369e-05,0.910262293107874,0.036334304266021425,0.9018314330823252,0.9170200930668024,0.895319269967118,0.2876647285333686,0.13443956608491925,5,"throughput_2,throughput_1,buffer_size_3,data_quality_1,throughput_3",6.0,trimmed,0.17977398140355944,0.07139277216047049,46.029739760793746,1106.6,15.6,0.9278074866310161,2.0,,,False,30,,0.7887700534759359,0.9260249554367201,0.9278074866310161,0.787770510513147,0.924430036151471,0.9253643213501139,0.8119500719494253,0.9206309994353472,0.9276746796988509,0.8304638257056728,0.9326215860382701,0.9234172973503114,0.42421745662131805,0.2302099854195522,0.23127934740777137
throughput_3,4,3,markov,classic_quantile,bic,5,5,0.8107267743169476,0.08064596229372664,0.7878179033228719,0.0803929566974233,0.8162459849656631,0.07225479671085769,0.7782446733285907,0.07574386431225248,0.5300350589483449,0.12855527013868462,0.9176626143050113,0.022246981557964157,0.9063300063479776,0.9063923308661751,0.9062685132654715,0.4343180905487752,0.0779297776914999,0.20074551571774824,0.1447726968495917,0.3333333333333333,1.0985014087268614,0.0002439314485313643,0.897975523112659,0.030795700686817633,0.878417992386004,0.9042087347716008,0.8644467324144017,0.29115768319086405,0.07355994922559936,6,"throughput_2,buffer_size_3,avg_p_latency_3,data_quality_3,throughput_3,throughput_1",6.0,trimmed,0.23565796623006463,0.08491603415459395,36.91417150013149,1069.0,53.2,0.8877005347593583,2.0,,,False,30,,0.7049910873440285,0.8939393939393939,0.8877005347593583,0.6842861340888199,0.8761910682564998,0.8610659260813135,0.6653181021772495,0.8640559426882799,0.87350814946091,0.7534188990185551,0.8929746682875465,0.8514871957995161,0.815781111086045,0.405169477669097,0.4212286631958689
throughput_3,4,4,markov,classic_quantile,bic,5,5,0.663910806773936,0.15214304474608786,0.60762532802087,0.21071204916411193,0.6674847174913741,0.20502233879107234,0.6235179939990815,0.18146879800134808,0.9009235574934309,0.2516972689908962,0.9128510499156354,0.010743902082368677,0.9063436229720565,0.9063620036613933,0.9063278983969824,0.24683977695344309,0.13500040626014423,0.09484221463773353,0.06170994423836077,0.25,1.3857892223541466,0.001607506796847797,0.8844444690917502,0.04230619175853024,0.8670736033347926,0.8849065677862944,0.8624137683826996,0.4132030288555012,0.09887910295577444,5,"buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.13933845004066825,0.07767890244722367,33.338549352716655,1046.8,75.4,0.8021390374331551,3.0,,,False,30,,0.6987522281639929,0.7869875222816399,0.8021390374331551,0.5626984628617785,0.5995704735171729,0.7895461288891353,0.5953400289747582,0.6089155732364527,0.8331172211320952,0.5471185422788274,0.607609610105073,0.7732492198292843,0.8627086073446089,0.5516329457684962,0.586277598974958
throughput_3,4,6,markov,classic_quantile,bic,5,5,0.6439467748566277,0.15089246066891313,0.5619563516948138,0.1897913397771894,0.573589360008044,0.1819369712362489,0.5758027986036872,0.1795259382921353,1.0356117855944267,0.25760489461176844,0.8677593598760641,0.02707686873998645,0.8521345457747531,0.8520051107934149,0.8522681331910323,0.21066423493221462,0.10868288872194753,0.056212576214182075,0.035110705822035765,0.16666666666666666,1.7903821698640936,0.00204478794922549,0.839741351172349,0.05445393003205571,0.833950471465258,0.8555610921689161,0.8300645309794682,0.6415426403599522,0.22758597016431598,5,"buffer_size_3,throughput_2,data_quality_3,throughput_1,throughput_3",3.0,padded,0.15926288263872265,0.08985652681440115,32.80028667580336,992.6,129.6,0.8021390374331551,2.0,,,False,30,,0.5614973262032086,0.6515151515151515,0.8021390374331551,0.5263064655670848,0.6070574244837436,0.7765121382255008,0.5132275322852204,0.6439049140847182,0.7832143329974603,0.5571799228123452,0.6125773738607945,0.7783825666107885,1.7836066703601323,1.0073383571705448,0.7672262618333675
throughput_3,4,8,markov,classic_quantile,bic,5,5,0.6289231956038306,0.17026686442350303,0.5805856601076378,0.2044967449280393,0.586285894613612,0.2199035452826547,0.5940785277471387,0.1819632415046229,1.286800913534009,0.30903354844342373,0.8554644977881057,0.01658346951285842,0.8452089134302376,0.845219122283481,0.8452029634254428,0.13437189981635006,0.08020582520936646,0.028693554901494354,0.016796487477043757,0.125,2.0789954771005204,0.0011267307992937044,0.8096465681971587,0.03610537809144452,0.7949900590029749,0.8199306544933298,0.7875904784842152,0.8266427935100387,0.19367424363144223,5,"throughput_2,data_quality_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.12361363666132093,0.09012057641521096,31.532393134199083,964.2,158.0,0.7691622103386809,2.0,,,False,30,,0.40819964349376114,0.6096256684491979,0.7691622103386809,0.4003681507359961,0.5760286547978701,0.7744799335714726,0.3921498813695702,0.6032976217283875,0.7761018502544469,0.4660557743535185,0.5707599143876119,0.777739037733703,2.1025821879028888,1.1742486431322494,0.9572481660386152
throughput_3,4,10,markov,classic_quantile,bic,5,5,0.5893702093482094,0.10911063549975208,0.5634537375960506,0.10565349020336107,0.5865138667037756,0.1219920738881621,0.573133669975389,0.07226893878122417,1.3784610321589241,0.10872649369445131,0.799324765120166,0.05479545987979467,0.7775284863031601,0.7775688081569994,0.7774937342221734,0.13063334619041495,0.050754837574481564,0.023279590558992293,0.013324772527538229,0.10222222222222221,2.3025544968382015,0.0034920329641138243,0.7667445169427342,0.06369728865097711,0.7610891199390517,0.7943950972677,0.7547955987502308,1.0180630289112216,0.20537277649055974,5,"throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_3,throughput_3",1.0,padded,0.1473656265065074,0.09566642241552473,30.315433274023235,908.6,213.6,0.6586452762923352,1.0,saved_dbn_models_top5_20260319_094316_seed783122_run20260527_133919/best_bins10_dbn_throughput_3_K4_markov_classic_quantile_bic_bins10.pkl,saved_dbn_models_top5_20260319_094316_seed783122_run20260527_133919/best_bins10_dbn_throughput_3_K4_markov_classic_quantile_bic_bins10_edges.csv,False,30,,0.49732620320855614,0.6363636363636364,0.6586452762923352,0.4575911531090993,0.5660060330897362,0.5860827402815993,0.48169637019113615,0.573482294185402,0.5843172118693728,0.4792641874956076,0.5749387970770724,0.5900019506202056,1.5048129275792395,1.1033797014625972,1.2599234161995883
throughput_3,4,2,markov,classic_quantile,aic,5,5,0.8549235479831048,0.06872764943439917,0.8328296515357705,0.09171931910820436,0.8562038415308215,0.06391904599773715,0.8278142264471555,0.09851591264709493,0.4571595495895556,0.1187127250832028,0.956870840297586,0.008228721507206124,0.95376644506274,0.9538271651095384,0.9537063941705369,0.5353664982547702,0.1354301785476625,0.34454543363401285,0.2676832491273851,0.5,0.6931010928220311,4.286213266677031e-05,0.9116805519024727,0.04353575937817858,0.9042232757245035,0.9133685811945785,0.8994789588136406,0.32057984019419206,0.15368040147517636,5,"throughput_2,throughput_1,buffer_size_3,buffer_size_2,throughput_3",11.0,trimmed,0.21187967974692584,0.07026266483590007,82.38493443792686,1105.4,16.8,0.9278074866310161,2.0,,,False,30,,0.8431372549019608,0.5962566844919787,0.9278074866310161,0.8342360008192841,0.37353433835845895,0.9253643213501139,0.829424778761062,0.29812834224598933,0.9276746796988509,0.8417477391066046,0.5,0.9234172973503114,0.5057831349878954,0.6928919500142664,0.595161064965894
throughput_3,4,3,markov,classic_quantile,aic,5,5,0.7241084566263971,0.050169731566398555,0.6687845733601094,0.06894683642020978,0.7393059547131804,0.07146329883361327,0.6867366154224371,0.06064006278753494,0.7158330274929876,0.12400455654669253,0.9176626143050113,0.022246981557964157,0.9063300063479776,0.9063923308661751,0.9062685132654715,0.4343180905487752,0.0779297776914999,0.20074551571774824,0.1447726968495917,0.3333333333333333,1.0985014087268614,0.0002439314485313643,0.8660940921464176,0.03881305890761082,0.8497163596875392,0.8522649623908493,0.8552530228735714,0.4386494380280331,0.15951758929931642,5,"buffer_size_3,throughput_2,avg_p_latency_2,throughput_1,throughput_3",4.0,none,0.3015311498194933,0.08966765077784658,44.85891783097759,1071.6,50.6,0.7736185383244206,3.0,,,False,30,,0.7201426024955436,0.8057040998217468,0.7736185383244206,0.6947077945006107,0.7625787428352216,0.7691890003699907,0.6646037062843155,0.8026089652728561,0.7954213820438438,0.7816781833215214,0.7451699588696714,0.769575430626538,0.8120282296540913,0.6652016363819984,0.6215644280060147
throughput_3,4,4,markov,classic_quantile,aic,5,5,0.6923990838138865,0.060922125261479304,0.6475739603345683,0.061304888238326326,0.7005297884149272,0.04393470559097554,0.6652833268658664,0.06611484617020087,0.867265896498594,0.15795741892143858,0.9128510499156354,0.010743902082368677,0.9063436229720565,0.9063620036613933,0.9063278983969824,0.24683977695344309,0.13500040626014423,0.09484221463773353,0.06170994423836077,0.25,1.3857892223541466,0.001607506796847797,0.8482837024619488,0.0463366764789009,0.82303183222554,0.8277072458061289,0.8345969463430094,0.5663816802727479,0.1725105689337861,5,"data_quality_2,buffer_size_3,throughput_2,throughput_1,throughput_3",3.0,padded,0.2912509889341891,0.10091801779344678,38.83618291001767,1032.4,89.8,0.7789661319073083,3.0,,,False,30,,0.6078431372549019,0.7023172905525846,0.7789661319073083,0.4926975046103707,0.5443951368584489,0.723046632179152,0.5319692987364087,0.5723958936484775,0.7121309248867749,0.4850160940232685,0.5438518455759835,0.75896350554357,1.0288108696364902,0.7498196000331574,0.6168329766758146
throughput_3,4,6,markov,classic_quantile,aic,5,5,0.6273568538562515,0.06844700758086279,0.5953544009602258,0.05628337118427436,0.6254187403060957,0.06551575109195003,0.6081167638824163,0.05906554342393969,1.1188110584527504,0.15277537751210593,0.8677593598760641,0.02707686873998645,0.8521345457747531,0.8520051107934149,0.8522681331910323,0.21066423493221462,0.10868288872194753,0.056212576214182075,0.035110705822035765,0.16666666666666666,1.7903821698640936,0.00204478794922549,0.820146056413458,0.05666597482573226,0.8137116743758218,0.8267584235830798,0.8147580153298248,0.7519611328460448,0.28500997494916386,6,"data_quality_3,cores_3,buffer_size_3,throughput_2,throughput_3,throughput_1",4.0,none,0.2842180274426937,0.10798654714599251,34.238728479947895,961.4,160.8,0.6987522281639929,1.0,,,False,30,,0.6158645276292335,0.7647058823529411,0.6987522281639929,0.5544973013517303,0.7167376133575077,0.6279110216984913,0.6309135655170038,0.7301996070498529,0.6457518516970792,0.607748809493005,0.7115308291312972,0.6392798285454502,1.2741366136244605,1.126409216332087,0.9658127447496375
