metric,labels,timestamp,value
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:25:09Z","34631.875021179985"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:25:24Z","35468.73105765401"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:25:39Z","34757.13487237682"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:25:54Z","34672.49056156568"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:26:09Z","35079.198182003194"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:26:24Z","34954.97405369258"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:26:39Z","35720.930232558145"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:26:54Z","34573.60294242275"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:27:09Z","36488.42090892025"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:27:24Z","35422.786846780415"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:27:39Z","36689.81108808468"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:27:54Z","36648.159386866886"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:28:09Z","35267.430116914016"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:28:24Z","37586.252433759415"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:28:39Z","36769.280655346025"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:28:54Z","36869.50603209175"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:29:09Z","37052.74613161027"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:29:24Z","36537.855299395495"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:29:39Z","35047.77426912498"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:29:54Z","30743.199073033225"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:30:09Z","34717.12865447805"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:30:24Z","33810.585429388186"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:30:39Z","30490.78604893285"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:30:54Z","29994.039611042048"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:31:09Z","30373.5627170101"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:16:09Z","3046.3539504635396"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:16:24Z","3009.80894767422"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:16:39Z","5864.449466112367"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:16:54Z","3850.9813139029256"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:17:09Z","4211.292769256699"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:17:24Z","4280.0860599292755"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:17:39Z","551.5569769399092"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:17:54Z","210.14108593415992"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:18:09Z","209.74652214730733"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:18:24Z","207.31542718315563"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:18:39Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:18:54Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:19:09Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:19:24Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:19:39Z","1737.7727997827783"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:19:54Z","3505.348737697903"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:20:09Z","3483.1116704649817"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:20:24Z","3465.66487291434"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:20:39Z","4947.8698788621205"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:20:54Z","3204.7897673152806"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:21:09Z","3261.4851999307602"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:21:24Z","2243.9990311129673"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:21:39Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:21:54Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:22:09Z","0"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:22:24Z","3425.0928186774595"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:22:39Z","3539.2304694780005"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:22:54Z","3575.9453583717072"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:23:09Z","3547.1031719078997"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:23:24Z","556.9537662097607"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:23:39Z","491.430138488962"
