variable,variable_state,prob,container_fs_inodes_free_t,container_cpu_cfs_throttled_periods_total_t,container_cpu_cfs_periods_total_t,container_cpu_system_seconds_total_t,data_quality_t,container_last_seen_t,container_cpu_cfs_throttled_seconds_total_t,cores_t,container_cpu_usage_seconds_total_t,container_cpu_user_seconds_total_t,container_memory_rss_t,container_memory_failures_total_t,container_fs_reads_bytes_total_t,container_fs_usage_bytes_t,python_gc_collections_total_t,container_memory_cache_t,container_spec_cpu_quota_t,container_memory_mapped_file_t,container_memory_usage_bytes_t,container_memory_max_usage_bytes_t,throughput_t,container_fs_reads_bytes_total_t1,container_memory_working_set_bytes_t1,data_quality_t1
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_2,0.5432727272727272,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_3,0.376,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_4,0.0014545454545454547,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_0,0.003278688524590164,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_1,0.003278688524590164,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_2,0.003278688524590164,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_3,0.3147540983606557,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_4,0.6754098360655738,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_0,0.8142857142857142,,,,container_cpu_system_seconds_total_t_0,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_1,0.09999999999999998,,,,container_cpu_system_seconds_total_t_0,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_2,0.02857142857142857,,,,container_cpu_system_seconds_total_t_0,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_3,0.02857142857142857,,,,container_cpu_system_seconds_total_t_0,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_4,0.02857142857142857,,,,container_cpu_system_seconds_total_t_0,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_0,0.0005891016200294553,,,,container_cpu_system_seconds_total_t_1,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_1,0.9667157584683359,,,,container_cpu_system_seconds_total_t_1,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_2,0.03151693667157585,,,,container_cpu_system_seconds_total_t_1,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_3,0.0005891016200294553,,,,container_cpu_system_seconds_total_t_1,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_4,0.0005891016200294553,,,,container_cpu_system_seconds_total_t_1,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_0,0.0011764705882352944,,,,container_cpu_system_seconds_total_t_2,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_1,0.060000000000000005,,,,container_cpu_system_seconds_total_t_2,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_2,0.9305882352941177,,,,container_cpu_system_seconds_total_t_2,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_3,0.007058823529411766,,,,container_cpu_system_seconds_total_t_2,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_4,0.0011764705882352944,,,,container_cpu_system_seconds_total_t_2,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_0,0.002797202797202797,,,,container_cpu_system_seconds_total_t_3,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_1,0.002797202797202797,,,,container_cpu_system_seconds_total_t_3,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_2,0.016783216783216783,,,,container_cpu_system_seconds_total_t_3,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_3,0.9398601398601399,,,,container_cpu_system_seconds_total_t_3,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_4,0.03776223776223776,,,,container_cpu_system_seconds_total_t_3,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_0,0.004761904761904762,,,,container_cpu_system_seconds_total_t_4,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_1,0.004761904761904762,,,,container_cpu_system_seconds_total_t_4,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_2,0.004761904761904762,,,,container_cpu_system_seconds_total_t_4,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_3,0.0642857142857143,,,,container_cpu_system_seconds_total_t_4,,,,,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t1,container_cpu_system_seconds_total_t1_4,0.9214285714285715,,,,container_cpu_system_seconds_total_t_4,,,,,,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_0,0.7333333333333332,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_1,0.06666666666666665,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_2,0.06666666666666665,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_3,0.06666666666666665,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_4,0.06666666666666665,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_0,0.02499999999999999,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_1,0.9624999999999998,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_2,0.004166666666666666,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_3,0.004166666666666666,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_4,0.004166666666666666,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_0,0.000686106346483705,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_1,0.3437392795883362,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_2,0.6524871355060033,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_3,0.002401372212692967,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_4,0.000686106346483705,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_0,0.0010443864229765013,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_1,0.0010443864229765013,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_2,0.46840731070496083,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_3,0.5232375979112271,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_4,0.006266318537859007,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_0,0.0020833333333333333,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_1,0.0020833333333333333,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_2,0.0020833333333333333,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_3,0.3770833333333334,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t,container_cpu_usage_seconds_total_t_4,0.6166666666666667,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_0,0.6749999999999999,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_1,0.17499999999999996,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_2,0.04999999999999999,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_3,0.04999999999999999,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_4,0.04999999999999999,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_0,0.0013605442176870754,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_1,0.9163265306122452,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_2,0.0795918367346939,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_3,0.0013605442176870754,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_4,0.0013605442176870754,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_0,0.0007130124777183603,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_1,0.03992869875222817,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_2,0.9258467023172907,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_3,0.03279857397504457,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_4,0.0007130124777183603,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_0,0.0014545454545454547,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_1,0.0014545454545454547,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_2,0.0669090909090909,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_3,0.9141818181818182,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_4,0.016,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_0,0.003278688524590164,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_1,0.003278688524590164,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_2,0.003278688524590164,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_3,0.036065573770491806,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_usage_seconds_total_t1,container_cpu_usage_seconds_total_t1_4,0.9540983606557377,,,,,,,,,container_cpu_usage_seconds_total_t_4,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_0,0.5666666666666665,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_1,0.23333333333333328,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_2,0.06666666666666667,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_3,0.06666666666666667,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_4,0.06666666666666667,,,,,,,,,,container_cpu_user_seconds_total_t_0,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_0,0.004166666666666666,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_1,0.7020833333333332,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_2,0.28541666666666654,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_3,0.004166666666666666,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_4,0.004166666666666666,,,,,,,,,,container_cpu_user_seconds_total_t_1,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_0,0.0006861063464837051,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_1,0.04528301886792453,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_2,0.9200686106346485,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_3,0.033276157804459694,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_4,0.0006861063464837051,,,,,,,,,,container_cpu_user_seconds_total_t_2,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_0,0.0010443864229765015,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_1,0.0010443864229765015,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_2,0.04804177545691907,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_3,0.8966057441253265,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_4,0.05326370757180157,,,,,,,,,,container_cpu_user_seconds_total_t_3,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_0,0.0020833333333333333,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_1,0.0020833333333333333,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_2,0.0020833333333333333,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_3,0.10625,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t1,container_cpu_user_seconds_total_t1_4,0.8875000000000001,,,,,,,,,,container_cpu_user_seconds_total_t_4,,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_0,0.058823529411764705,,,,,,,,,,,container_memory_rss_t_0,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_1,0.9411764705882353,,,,,,,,,,,container_memory_rss_t_0,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_0,0.3870967741935484,,,,,,,,,,,container_memory_rss_t_1,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_1,0.6129032258064516,,,,,,,,,,,container_memory_rss_t_1,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_0,0.9523809523809523,,,,,,,,,,,container_memory_rss_t_2,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_1,0.047619047619047616,,,,,,,,,,,container_memory_rss_t_2,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_0,0.996742671009772,,,,,,,,,,,container_memory_rss_t_3,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_1,0.003257328990228013,,,,,,,,,,,container_memory_rss_t_3,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_0,0.998868778280543,,,,,,,,,,,container_memory_rss_t_4,,,,,,,,,,,,,
container_fs_inodes_free_t,container_fs_inodes_free_t_1,0.0011312217194570137,,,,,,,,,,,container_memory_rss_t_4,,,,,,,,,,,,,
container_fs_inodes_free_t1,container_fs_inodes_free_t1_0,0.9979541734860884,container_fs_inodes_free_t_0,,,,,,,,,,,,,,,,,,,,,,,
container_fs_inodes_free_t1,container_fs_inodes_free_t1_1,0.0020458265139116204,container_fs_inodes_free_t_0,,,,,,,,,,,,,,,,,,,,,,,
container_fs_inodes_free_t1,container_fs_inodes_free_t1_0,0.09210526315789473,container_fs_inodes_free_t_1,,,,,,,,,,,,,,,,,,,,,,,
container_fs_inodes_free_t1,container_fs_inodes_free_t1_1,0.9078947368421053,container_fs_inodes_free_t_1,,,,,,,,,,,,,,,,,,,,,,,
python_gc_collections_total_t,python_gc_collections_total_t_0,0.001363884342607747,container_fs_inodes_free_t_0,,,,,,,,,,,,,,,,,,,,,,,
python_gc_collections_total_t,python_gc_collections_total_t_1,0.20185488270594654,container_fs_inodes_free_t_0,,,,,,,,,,,,,,,,,,,,,,,
python_gc_collections_total_t,python_gc_collections_total_t_2,0.7967812329514457,container_fs_inodes_free_t_0,,,,,,,,,,,,,,,,,,,,,,,
python_gc_collections_total_t,python_gc_collections_total_t_0,0.14912280701754388,container_fs_inodes_free_t_1,,,,,,,,,,,,,,,,,,,,,,,
python_gc_collections_total_t,python_gc_collections_total_t_1,0.8070175438596492,container_fs_inodes_free_t_1,,,,,,,,,,,,,,,,,,,,,,,
python_gc_collections_total_t,python_gc_collections_total_t_2,0.04385964912280702,container_fs_inodes_free_t_1,,,,,,,,,,,,,,,,,,,,,,,
container_fs_reads_bytes_total_t1,container_fs_reads_bytes_total_t1_0,0.99895002099958,container_fs_inodes_free_t_0,,,,,,,,,,,container_memory_failures_total_t_0,,,,,,,,,,,,
container_fs_reads_bytes_total_t1,container_fs_reads_bytes_total_t1_1,0.0010499790004199917,container_fs_inodes_free_t_0,,,,,,,,,,,container_memory_failures_total_t_0,,,,,,,,,,,,
container_fs_reads_bytes_total_t1,container_fs_reads_bytes_total_t1_0,0.07142857142857142,container_fs_inodes_free_t_1,,,,,,,,,,,container_memory_failures_total_t_0,,,,,,,,,,,,
container_fs_reads_bytes_total_t1,container_fs_reads_bytes_total_t1_1,0.9285714285714286,container_fs_inodes_free_t_1,,,,,,,,,,,container_memory_failures_total_t_0,,,,,,,,,,,,
container_fs_reads_bytes_total_t1,container_fs_reads_bytes_total_t1_0,0.5,container_fs_inodes_free_t_0,,,,,,,,,,,container_memory_failures_total_t_1,,,,,,,,,,,,
container_fs_reads_bytes_total_t1,container_fs_reads_bytes_total_t1_1,0.5,container_fs_inodes_free_t_0,,,,,,,,,,,container_memory_failures_total_t_1,,,,,,,,,,,,
container_fs_reads_bytes_total_t1,container_fs_reads_bytes_total_t1_0,0.03731343283582089,container_fs_inodes_free_t_1,,,,,,,,,,,container_memory_failures_total_t_1,,,,,,,,,,,,
container_fs_reads_bytes_total_t1,container_fs_reads_bytes_total_t1_1,0.9626865671641791,container_fs_inodes_free_t_1,,,,,,,,,,,container_memory_failures_total_t_1,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_0,0.17647058823529413,,,,,,,,,,,container_memory_rss_t_0,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_1,0.8235294117647058,,,,,,,,,,,container_memory_rss_t_0,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_0,0.03225806451612903,,,,,,,,,,,container_memory_rss_t_1,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_1,0.967741935483871,,,,,,,,,,,container_memory_rss_t_1,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_0,0.09523809523809523,,,,,,,,,,,container_memory_rss_t_2,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_1,0.9047619047619048,,,,,,,,,,,container_memory_rss_t_2,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_0,0.996742671009772,,,,,,,,,,,container_memory_rss_t_3,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_1,0.003257328990228013,,,,,,,,,,,container_memory_rss_t_3,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_0,0.998868778280543,,,,,,,,,,,container_memory_rss_t_4,,,,,,,,,,,,,
container_fs_reads_bytes_total_t,container_fs_reads_bytes_total_t_1,0.0011312217194570137,,,,,,,,,,,container_memory_rss_t_4,,,,,,,,,,,,,
container_memory_failures_total_t,container_memory_failures_total_t_0,0.997907949790795,,,,,,,,,,,,,container_fs_reads_bytes_total_t_0,,,,,,,,,,,
container_memory_failures_total_t,container_memory_failures_total_t_1,0.0020920502092050207,,,,,,,,,,,,,container_fs_reads_bytes_total_t_0,,,,,,,,,,,
container_memory_failures_total_t,container_memory_failures_total_t_0,0.038461538461538464,,,,,,,,,,,,,container_fs_reads_bytes_total_t_1,,,,,,,,,,,
container_memory_failures_total_t,container_memory_failures_total_t_1,0.9615384615384616,,,,,,,,,,,,,container_fs_reads_bytes_total_t_1,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.9959798994974877,,,,,data_quality_t_0,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.001005025125628141,,,,,data_quality_t_0,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.001005025125628141,,,,,data_quality_t_0,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.001005025125628141,,,,,data_quality_t_0,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.001005025125628141,,,,,data_quality_t_0,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.9924528301886789,,,,,data_quality_t_0,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.6103773584905658,,,,,data_quality_t_0,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.3839622641509433,,,,,data_quality_t_0,,,cores_t_2,,,,,,,,,,,,,,,,
